,N,AS,MR,MS,MVP
N,98.5,0.0,0.0,0.5,1.0
AS,0.0,96.0,2.5,1.0,0.5
MR,2.0,5.5,90.5,1.0,1.0
MS,0.0,0.5,2.0,95.0,2.5
MVP,1.0,2.0,1.0,1.5,94.5
