clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,32,144,16,8,0.88,0.8,0.9,0.6666666666666666,0.8500000000000001,40
AS,34,139,21,6,0.865,0.85,0.86875,0.6181818181818182,0.859375,40
MR,34,156,4,6,0.95,0.85,0.975,0.8947368421052632,0.9125,40
MS,22,149,11,18,0.855,0.55,0.93125,0.6666666666666666,0.7406250000000001,40
MVP,19,153,7,21,0.86,0.475,0.95625,0.7307692307692307,0.715625,40
PROMEDIO_MACRO,141,741,59,59,0.882,0.705,0.9262499999999999,0.7154042448779291,0.815625,200
