clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,34,147,13,6,0.905,0.85,0.91875,0.723404255319149,0.8843749999999999,40
AS,26,131,29,14,0.785,0.65,0.81875,0.4727272727272727,0.734375,40
MR,30,151,9,10,0.905,0.75,0.94375,0.7692307692307693,0.846875,40
MS,16,151,9,24,0.835,0.4,0.94375,0.64,0.671875,40
MVP,21,147,13,19,0.84,0.525,0.91875,0.6176470588235294,0.721875,40
PROMEDIO_MACRO,127,727,73,73,0.8539999999999999,0.635,0.9087500000000001,0.6446018712201441,0.771875,200
