,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,0,2,1
real_AS,0,33,2,4,1
real_MR,0,13,22,5,0
real_MS,5,13,0,20,2
real_MVP,12,4,3,1,20
