distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
11-10-8-6-4,5,KNN,DeepONMF_H5,1,PROMEDIO_MACRO,164,764,36,36,0.9280000000000002,0.8200000000000001,0.9550000000000001,0.8404926329365914,0.8875,200
11-10-8-6-4,5,KNN,DeepONMF_H5,2,PROMEDIO_MACRO,155,755,45,45,0.9100000000000001,0.7750000000000001,0.94375,0.7915304123999777,0.859375,200
11-10-8-6-4,5,KNN,DeepONMF_H5,3,PROMEDIO_MACRO,158,758,42,42,0.916,0.79,0.9475,0.8102143689643689,0.86875,200
11-10-8-6-4,5,KNN,DeepONMF_H5,4,PROMEDIO_MACRO,158,758,42,42,0.916,0.79,0.9475,0.8076789862286379,0.86875,200
11-10-8-6-4,5,KNN,DeepONMF_H5,5,PROMEDIO_MACRO,155,755,45,45,0.9099999999999999,0.775,0.94375,0.7975558660188642,0.859375,200
11-10-8-6-4,5,KNN,DeepONMF_W,1,PROMEDIO_MACRO,137,737,63,63,0.874,0.6849999999999999,0.92125,0.7063231260235578,0.803125,200
11-10-8-6-4,5,KNN,DeepONMF_W,2,PROMEDIO_MACRO,123,723,77,77,0.8459999999999999,0.615,0.9037499999999999,0.6441978402227865,0.759375,200
11-10-8-6-4,5,KNN,DeepONMF_W,3,PROMEDIO_MACRO,131,731,69,69,0.8620000000000001,0.655,0.91375,0.6771645021645021,0.784375,200
11-10-8-6-4,5,KNN,DeepONMF_W,4,PROMEDIO_MACRO,125,725,75,75,0.85,0.625,0.90625,0.6412364391056885,0.765625,200
11-10-8-6-4,5,KNN,DeepONMF_W,5,PROMEDIO_MACRO,133,733,67,67,0.866,0.665,0.91625,0.6894004252699905,0.790625,200
11-10-8-6-4,5,SVM,DeepONMF_H5,1,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.97875,0.9174712422080843,0.946875,200
11-10-8-6-4,5,SVM,DeepONMF_H5,2,PROMEDIO_MACRO,178,778,22,22,0.9559999999999998,0.89,0.9724999999999999,0.891031746031746,0.93125,200
11-10-8-6-4,5,SVM,DeepONMF_H5,3,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8699999999999999,0.9675,0.8707637584108172,0.91875,200
11-10-8-6-4,5,SVM,DeepONMF_H5,4,PROMEDIO_MACRO,170,770,30,30,0.9399999999999998,0.85,0.9625,0.8497492451921207,0.90625,200
11-10-8-6-4,5,SVM,DeepONMF_H5,5,PROMEDIO_MACRO,184,784,16,16,0.968,0.9199999999999999,0.9800000000000001,0.9226207126207125,0.95,200
11-10-8-6-4,5,SVM,DeepONMF_W,1,PROMEDIO_MACRO,150,750,50,50,0.9000000000000001,0.75,0.9375,0.7714186116160666,0.84375,200
11-10-8-6-4,5,SVM,DeepONMF_W,2,PROMEDIO_MACRO,147,747,53,53,0.8940000000000001,0.735,0.9337500000000001,0.7467854251012145,0.834375,200
11-10-8-6-4,5,SVM,DeepONMF_W,3,PROMEDIO_MACRO,143,743,57,57,0.8859999999999999,0.715,0.92875,0.7316365007541478,0.821875,200
11-10-8-6-4,5,SVM,DeepONMF_W,4,PROMEDIO_MACRO,152,752,48,48,0.9040000000000001,0.76,0.9400000000000001,0.7665455631716198,0.85,200
11-10-8-6-4,5,SVM,DeepONMF_W,5,PROMEDIO_MACRO,152,752,48,48,0.9040000000000001,0.76,0.9400000000000001,0.7786685836884863,0.85,200
11-10-8-6-4,5,UjaNet,DeepONMF_H5,1,PROMEDIO_MACRO,187,787,13,13,0.974,0.9349999999999999,0.98375,0.9350969355847404,0.959375,200
11-10-8-6-4,5,UjaNet,DeepONMF_H5,2,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.97875,0.9150446455324504,0.946875,200
11-10-8-6-4,5,UjaNet,DeepONMF_H5,3,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.9037529137529138,0.9375,200
11-10-8-6-4,5,UjaNet,DeepONMF_H5,4,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.97875,0.9182655826558266,0.946875,200
11-10-8-6-4,5,UjaNet,DeepONMF_H5,5,PROMEDIO_MACRO,192,792,8,8,0.984,0.9600000000000002,0.99,0.9611289111005503,0.975,200
11-10-8-6-4,5,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,178,778,22,22,0.9559999999999998,0.89,0.9724999999999999,0.8951012759367716,0.93125,200
11-10-8-6-4,5,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,181,781,19,19,0.962,0.9049999999999999,0.97625,0.915316742081448,0.940625,200
11-10-8-6-4,5,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,163,763,37,37,0.9259999999999999,0.8150000000000001,0.95375,0.8173555581031721,0.884375,200
11-10-8-6-4,5,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.9700000000000001,0.8869565101640537,0.925,200
11-10-8-6-4,5,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9650000000000001,0.8600873494923708,0.9125000000000002,200
