indice_interno,distribucion,numero_capas,error_final,forma_h_final,segundos_extraccion,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h
0,6-10-18,3,0.165600565345902,18x212,0.023320200009038672,6,0.08891150300397123,0.27927779149305404,10,0.05258673153941005,0.19208928934728403,18,0.05288856479331151,0.10832422854641591
1,6-10-18,3,0.15881465656048294,18x212,0.02123139999457635,6,0.07639939741763906,0.312602599019295,10,0.07440564318742247,0.18131004112934287,18,0.053620338695388736,0.09048609799706743
2,6-10-18,3,0.17505841660129404,18x212,0.02433829999063164,6,0.10332213690305678,0.3468304654135078,10,0.06477274833824317,0.12437642941982668,18,0.05080750943378504,0.10891428402731504
3,6-10-18,3,0.1594818388234193,18x212,0.022483000007923692,6,0.07537077740809227,0.4416587153437289,10,0.09031151208119977,0.21791224076482968,18,0.04823704202735016,0.1389988034450678
4,6-10-18,3,0.15173507979357648,18x212,0.023109100002329797,6,0.08054980974593184,0.2795156405338964,10,0.05117522692155872,0.15644914017848013,18,0.048328417664657564,0.12611588373952895
5,6-10-18,3,0.16803274603629947,18x212,0.021756900008767843,6,0.09678423110536725,0.303151644559426,10,0.055112634633361905,0.16292377672148597,18,0.05186823991428187,0.10810290745384879
6,6-10-18,3,0.17772366995497993,18x212,0.023306499992031604,6,0.07602479808216774,0.3327093203429998,10,0.1454558483038023,0.15535091860697076,18,0.09261257615884019,0.11481164463683434
7,6-10-18,3,0.17456314228263986,18x212,0.02017490001162514,6,0.08848421002791358,0.3534830214013934,10,0.10336803496297475,0.13776082407181744,18,0.05021326843387269,0.08291252417949133
8,6-10-18,3,0.17573794554999178,18x212,0.022356600005878136,6,0.10269316421288792,0.3721410168180674,10,0.06575689505113949,0.1935759102370347,18,0.05212500486391957,0.12157077243221275
9,6-10-18,3,0.16264855645955498,18x212,0.02582270000129938,6,0.09444344924711995,0.288350861575694,10,0.05269657086463449,0.1685199029112712,18,0.0484937749586697,0.11965518199946877
10,6-10-18,3,0.1644104898348951,18x212,0.021438299998408183,6,0.08266574929802722,0.34258607394040536,10,0.062265323603763856,0.18552239287020073,18,0.053155566557458074,0.0892760452910218
