,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,1,0,2
real_AS,0,40,0,0,0
real_MR,2,0,34,0,4
real_MS,0,1,0,39,0
real_MVP,2,2,0,0,36
