indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos
0,SNR_0db,N,New_N_001.wav,8,DeepONMF_H1,1,nndsvd,0.3026405454122971,8x212,0.015884699998423457,8,0.3026405454122971,0.32743984374687357,0.014661499997600913
1,SNR_0db,N,New_N_002.wav,8,DeepONMF_H1,1,nndsvd,0.2984335588557978,8x212,0.015903200022876263,8,0.2984335588557978,0.35389019676407674,0.014680400025099516
2,SNR_0db,N,New_N_003.wav,8,DeepONMF_H1,1,nndsvd,0.3032786697164476,8x212,0.01588880002964288,8,0.3032786697164477,0.344741302135492,0.014462399994954467
3,SNR_0db,N,New_N_004.wav,8,DeepONMF_H1,1,nndsvd,0.3060540199224893,8x212,0.014843699987977743,8,0.3060540199224893,0.35271741062646694,0.01414340001065284
4,SNR_0db,N,New_N_005.wav,8,DeepONMF_H1,1,nndsvd,0.30066386294236047,8x212,0.01548259996343404,8,0.3006638629423605,0.3412308700097156,0.013958800002001226
5,SNR_0db,N,New_N_006.wav,8,DeepONMF_H1,1,nndsvd,0.3040187809256724,8x212,0.015187600045464933,8,0.3040187809256724,0.3551413481856896,0.014102299930527806
6,SNR_0db,N,New_N_007.wav,8,DeepONMF_H1,1,nndsvd,0.3050033289778683,8x212,0.015114399953745306,8,0.3050033289778683,0.3294461826197331,0.014367999974638224
7,SNR_0db,N,New_N_008.wav,8,DeepONMF_H1,1,nndsvd,0.3005856365262809,8x212,0.014932499965652823,8,0.3005856365262809,0.3459402231458463,0.014191100024618208
8,SNR_0db,N,New_N_009.wav,8,DeepONMF_H1,1,nndsvd,0.30117594713190154,8x212,0.013710000086575747,8,0.30117594713190154,0.36751165404665503,0.012948199990205467
9,SNR_0db,N,New_N_010.wav,8,DeepONMF_H1,1,nndsvd,0.3012027197555807,8x212,0.014982399996370077,8,0.3012027197555807,0.3683227420221526,0.013016600045375526
10,SNR_0db,N,New_N_011.wav,8,DeepONMF_H1,1,nndsvd,0.30351652267805296,8x212,0.013400399941019714,8,0.30351652267805296,0.35444502494644503,0.012860900023952127
11,SNR_0db,N,New_N_012.wav,8,DeepONMF_H1,1,nndsvd,0.3036297645010626,8x212,0.01277310005389154,8,0.3036297645010626,0.34578419849644326,0.012210599961690605
12,SNR_0db,N,New_N_013.wav,8,DeepONMF_H1,1,nndsvd,0.3023975181152651,8x212,0.012205000035464764,8,0.3023975181152651,0.35168650179759625,0.011647999985143542
