,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,40,0,0,0,0
real_AS,0,39,0,0,1
real_MR,0,4,35,1,0
real_MS,1,0,1,35,3
real_MVP,3,2,0,1,34
