,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,1,0,2,1
real_AS,0,36,0,3,1
real_MR,0,2,32,6,0
real_MS,3,2,1,34,0
real_MVP,6,2,3,2,27
