,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,40,0,0,0,0
real_AS,0,38,0,1,1
real_MR,1,6,31,1,1
real_MS,0,0,2,35,3
real_MVP,1,3,3,2,31
