distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
12-7,2,KNN,DeepONMF_H2,1,158,35,5,2,0.965,0.9875,0.875,0.9693251533742331,0.93125
12-7,2,KNN,DeepONMF_H2,2,155,39,1,5,0.97,0.96875,0.975,0.9935897435897436,0.971875
12-7,2,KNN,DeepONMF_H2,3,156,31,9,4,0.935,0.975,0.775,0.9454545454545454,0.875
12-7,2,KNN,DeepONMF_H2,4,155,35,5,5,0.95,0.96875,0.875,0.96875,0.921875
12-7,2,KNN,DeepONMF_H2,5,159,33,7,1,0.96,0.99375,0.825,0.9578313253012049,0.909375
12-7,2,KNN,DeepONMF_W,1,142,33,7,18,0.875,0.8875,0.825,0.9530201342281879,0.85625
12-7,2,KNN,DeepONMF_W,2,140,28,12,20,0.84,0.875,0.7,0.9210526315789473,0.7875
12-7,2,KNN,DeepONMF_W,3,142,29,11,18,0.855,0.8875,0.725,0.9281045751633987,0.8062499999999999
12-7,2,KNN,DeepONMF_W,4,142,33,7,18,0.875,0.8875,0.825,0.9530201342281879,0.85625
12-7,2,KNN,DeepONMF_W,5,147,32,8,13,0.895,0.91875,0.8,0.9483870967741935,0.859375
12-7,2,SVM,DeepONMF_H2,1,157,38,2,3,0.975,0.98125,0.95,0.9874213836477987,0.965625
12-7,2,SVM,DeepONMF_H2,2,157,39,1,3,0.98,0.98125,0.975,0.9936708860759493,0.9781249999999999
12-7,2,SVM,DeepONMF_H2,3,154,37,3,6,0.955,0.9625,0.925,0.9808917197452229,0.9437500000000001
12-7,2,SVM,DeepONMF_H2,4,155,37,3,5,0.96,0.96875,0.925,0.9810126582278481,0.946875
12-7,2,SVM,DeepONMF_H2,5,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
12-7,2,SVM,DeepONMF_W,1,146,39,1,14,0.925,0.9125,0.975,0.9931972789115646,0.94375
12-7,2,SVM,DeepONMF_W,2,145,36,4,15,0.905,0.90625,0.9,0.9731543624161074,0.903125
12-7,2,SVM,DeepONMF_W,3,145,36,4,15,0.905,0.90625,0.9,0.9731543624161074,0.903125
12-7,2,SVM,DeepONMF_W,4,144,38,2,16,0.91,0.9,0.95,0.9863013698630136,0.925
12-7,2,SVM,DeepONMF_W,5,146,37,3,14,0.915,0.9125,0.925,0.9798657718120806,0.91875
12-7,2,UjaNet,DeepONMF_H2,1,160,39,1,0,0.995,1.0,0.975,0.9937888198757764,0.9875
12-7,2,UjaNet,DeepONMF_H2,2,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
12-7,2,UjaNet,DeepONMF_H2,3,159,40,0,1,0.995,0.99375,1.0,1.0,0.996875
12-7,2,UjaNet,DeepONMF_H2,4,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
12-7,2,UjaNet,DeepONMF_H2,5,160,40,0,0,1.0,1.0,1.0,1.0,1.0
12-7,2,UjaNet,DeepONMF_W,1,160,38,2,0,0.99,1.0,0.95,0.9876543209876543,0.975
12-7,2,UjaNet,DeepONMF_W,2,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
12-7,2,UjaNet,DeepONMF_W,3,155,37,3,5,0.96,0.96875,0.925,0.9810126582278481,0.946875
12-7,2,UjaNet,DeepONMF_W,4,156,37,3,4,0.965,0.975,0.925,0.9811320754716981,0.95
12-7,2,UjaNet,DeepONMF_W,5,158,35,5,2,0.965,0.9875,0.875,0.9693251533742331,0.93125
