,N,AS,MR,MS,MVP
N,98.5,0.0,0.0,0.5,1.0
AS,0.0,95.0,3.0,0.5,1.5
MR,3.5000000000000004,3.5000000000000004,89.5,1.5,2.0
MS,1.0,0.0,2.0,93.5,3.5000000000000004
MVP,2.5,4.0,1.5,1.5,90.5
