,N,AS,MR,MS,MVP
N,96.0,0.0,0.0,1.0,3.0
AS,0.0,95.0,2.0,0.5,2.5
MR,2.5,5.0,88.0,4.0,0.5
MS,0.5,0.0,1.0,94.5,4.0
MVP,2.0,0.5,2.0,2.5,93.0
