epoca,loss_train,loss_val
1,1.4012228642639362,0.8192880749702454
2,0.8327941227900354,0.532480001449585
3,0.6479551039243999,0.42296773195266724
4,0.4971289501378411,0.3106931746006012
5,0.45726611092686653,0.29211533069610596
6,0.32498911743689524,0.24378810822963715
7,0.29738240787073184,0.24354644119739532
8,0.20838959319026848,0.23056524991989136
9,0.17562104830224262,0.2274208664894104
10,0.16903902203040688,0.24400922656059265
11,0.11815220284226693,0.2834312319755554
12,0.11496068001877957,0.27215445041656494
13,0.07967136301541407,0.3664853572845459
14,0.12746434715135316,0.21720150113105774
15,0.10867675946179875,0.2361859679222107
16,0.07107570296226952,0.2250501960515976
17,0.12067834132406126,0.18614155054092407
18,0.07455832541132909,0.1957560032606125
19,0.054940179097588714,0.22942380607128143
20,0.05239547069734391,0.20131239295005798
21,0.020940335748539502,0.2603188753128052
22,0.02101213143415455,0.28751230239868164
23,0.042556530663875346,0.29234015941619873
24,0.0447892765321644,0.22811239957809448
25,0.02345051332476463,0.2861318290233612
26,0.03690459881334774,0.32155734300613403
27,0.031144479800882675,0.2572707235813141
