distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
7-5,2,KNN,DeepONMF_H2,1,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8699999999999999,0.9675,0.8830960565828988,0.91875,200
7-5,2,KNN,DeepONMF_H2,2,PROMEDIO_MACRO,164,764,36,36,0.9279999999999999,0.8200000000000001,0.9550000000000001,0.8281840643234037,0.8875,200
7-5,2,KNN,DeepONMF_H2,3,PROMEDIO_MACRO,164,764,36,36,0.9279999999999999,0.82,0.9550000000000001,0.8289912280701754,0.8875,200
7-5,2,KNN,DeepONMF_H2,4,PROMEDIO_MACRO,165,765,35,35,0.93,0.825,0.95625,0.838945258647344,0.890625,200
7-5,2,KNN,DeepONMF_H2,5,PROMEDIO_MACRO,158,758,42,42,0.916,0.79,0.9475000000000001,0.8235428902743893,0.86875,200
7-5,2,KNN,DeepONMF_W,1,PROMEDIO_MACRO,118,718,82,82,0.8360000000000001,0.5900000000000001,0.8975,0.6080453444860224,0.74375,200
7-5,2,KNN,DeepONMF_W,2,PROMEDIO_MACRO,107,707,93,93,0.8140000000000001,0.5349999999999999,0.8837499999999998,0.5553077949304365,0.709375,200
7-5,2,KNN,DeepONMF_W,3,PROMEDIO_MACRO,116,716,84,84,0.8320000000000001,0.58,0.8950000000000001,0.6061787749287749,0.7375,200
7-5,2,KNN,DeepONMF_W,4,PROMEDIO_MACRO,109,709,91,91,0.818,0.545,0.8862499999999999,0.5722164502164502,0.715625,200
7-5,2,KNN,DeepONMF_W,5,PROMEDIO_MACRO,120,720,80,80,0.8399999999999999,0.6,0.9,0.642424190076364,0.7500000000000001,200
7-5,2,SVM,DeepONMF_H2,1,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.9787500000000001,0.917988661208146,0.946875,200
7-5,2,SVM,DeepONMF_H2,2,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.9712500000000001,0.884949494949495,0.928125,200
7-5,2,SVM,DeepONMF_H2,3,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.8809428032683846,0.925,200
7-5,2,SVM,DeepONMF_H2,4,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8781337330174539,0.921875,200
7-5,2,SVM,DeepONMF_H2,5,PROMEDIO_MACRO,186,786,14,14,0.9719999999999999,0.9299999999999999,0.9825000000000002,0.9355786196159833,0.95625,200
7-5,2,SVM,DeepONMF_W,1,PROMEDIO_MACRO,141,741,59,59,0.882,0.705,0.9262500000000001,0.7191562736205593,0.815625,200
7-5,2,SVM,DeepONMF_W,2,PROMEDIO_MACRO,136,736,64,64,0.8719999999999999,0.6799999999999999,0.9199999999999999,0.6746167328919943,0.8,200
7-5,2,SVM,DeepONMF_W,3,PROMEDIO_MACRO,132,732,68,68,0.8640000000000001,0.6599999999999999,0.915,0.6641956521739131,0.7874999999999999,200
7-5,2,SVM,DeepONMF_W,4,PROMEDIO_MACRO,134,734,66,66,0.868,0.6699999999999999,0.9175000000000001,0.6676445467080446,0.79375,200
7-5,2,SVM,DeepONMF_W,5,PROMEDIO_MACRO,141,741,59,59,0.882,0.7050000000000001,0.9262499999999999,0.7027253381972944,0.815625,200
7-5,2,UjaNet,DeepONMF_H2,1,PROMEDIO_MACRO,192,792,8,8,0.984,0.96,0.99,0.960520689568067,0.975,200
7-5,2,UjaNet,DeepONMF_H2,2,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.97875,0.9154248618305101,0.946875,200
7-5,2,UjaNet,DeepONMF_H2,3,PROMEDIO_MACRO,186,786,14,14,0.9720000000000001,0.9299999999999999,0.9824999999999999,0.9323520923520924,0.95625,200
7-5,2,UjaNet,DeepONMF_H2,4,PROMEDIO_MACRO,189,789,11,11,0.978,0.945,0.9862500000000001,0.9468846942531153,0.965625,200
7-5,2,UjaNet,DeepONMF_H2,5,PROMEDIO_MACRO,193,793,7,7,0.9860000000000001,0.9650000000000001,0.9912500000000002,0.9654699365674976,0.978125,200
7-5,2,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,171,771,29,29,0.942,0.8550000000000001,0.9637499999999999,0.8578492976110674,0.909375,200
7-5,2,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.8478598920459385,0.90625,200
7-5,2,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,156,756,44,44,0.9120000000000001,0.78,0.945,0.7892464678178964,0.8625,200
7-5,2,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,162,762,38,38,0.924,0.8099999999999999,0.9525,0.8187781798323895,0.88125,200
7-5,2,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.8543830176368745,0.90625,200
