,N,AS,MR,MS,MVP
N,98.0,0.0,1.5,0.0,0.5
AS,1.0,95.5,3.0,0.0,0.5
MR,1.0,3.0,93.0,2.0,1.0
MS,0.0,1.5,1.5,93.5,3.5000000000000004
MVP,3.5000000000000004,2.0,3.5000000000000004,2.0,89.0
