,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,33,1,4,0,2
real_AS,0,33,6,0,1
real_MR,0,0,34,3,3
real_MS,0,0,5,31,4
real_MVP,4,2,7,2,25
