,N,AS,MR,MS,MVP
N,98.5,0.0,0.5,0.5,0.5
AS,0.0,95.0,3.0,0.5,1.5
MR,0.5,3.0,93.0,2.5,1.0
MS,0.0,1.0,1.5,94.5,3.0
MVP,1.0,3.5000000000000004,1.5,2.0,92.0
