epoca,loss_train,loss_val
1,1.6026387340144108,1.5502324104309082
2,1.496630492963289,1.2797602415084839
3,1.2862229002149481,1.1811633110046387
4,1.2526957455434298,1.1205334663391113
5,1.217330618908531,1.0885721445083618
6,1.1665725598209782,1.0382760763168335
7,1.1586152911186218,1.0580636262893677
8,1.1196772801248651,0.952171266078949
9,1.0828083094797636,0.9104248881340027
10,0.991839012033061,0.9042441844940186
11,0.9748827987595609,0.8557878732681274
12,0.9456601566389987,0.8482868075370789
13,0.9240818431502894,0.8287331461906433
14,0.8553187996149063,0.7660680413246155
15,0.8451928182652122,0.7637261748313904
16,0.7985091923098815,0.7838883399963379
17,0.808297819997135,0.7615805268287659
18,0.7415756340089598,0.7292031645774841
19,0.7138682227385672,0.7299478650093079
20,0.7135375557761443,0.6451168060302734
21,0.6673199675585094,0.6591559052467346
22,0.6503803663347897,0.564872682094574
23,0.5786614551355964,0.5946565866470337
24,0.6068205468748745,0.5411148071289062
25,0.566439793298119,0.5152933597564697
26,0.5496813637253485,0.5221656560897827
27,0.5263179250453648,0.5823213458061218
28,0.45393381855989756,0.4782613515853882
29,0.4744908652807537,0.4731443524360657
30,0.40712773446974,0.5355809926986694
