,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,1,0,1,1
real_AS,0,39,0,1,0
real_MR,0,1,35,3,1
real_MS,0,5,2,28,5
real_MVP,0,2,1,1,36
