,N,AS,MR,MS,MVP
N,98.0,0.0,0.0,0.5,1.5
AS,0.0,95.0,3.0,0.5,1.5
MR,0.5,4.0,92.5,2.0,1.0
MS,0.5,0.5,1.5,94.5,3.0
MVP,3.0,2.0,2.0,1.5,91.5
