distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
9-5-4,3,KNN,DeepONMF_H3,1,158,36,4,2,0.97,0.9875,0.9,0.9753086419753086,0.9437500000000001
9-5-4,3,KNN,DeepONMF_H3,2,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
9-5-4,3,KNN,DeepONMF_H3,3,155,36,4,5,0.955,0.96875,0.9,0.9748427672955975,0.934375
9-5-4,3,KNN,DeepONMF_H3,4,157,36,4,3,0.965,0.98125,0.9,0.9751552795031055,0.940625
9-5-4,3,KNN,DeepONMF_H3,5,159,35,5,1,0.97,0.99375,0.875,0.9695121951219512,0.934375
9-5-4,3,KNN,DeepONMF_W,1,150,31,9,10,0.905,0.9375,0.775,0.9433962264150944,0.85625
9-5-4,3,KNN,DeepONMF_W,2,144,33,7,16,0.885,0.9,0.825,0.9536423841059603,0.8625
9-5-4,3,KNN,DeepONMF_W,3,147,33,7,13,0.9,0.91875,0.825,0.9545454545454546,0.871875
9-5-4,3,KNN,DeepONMF_W,4,148,33,7,12,0.905,0.925,0.825,0.9548387096774194,0.875
9-5-4,3,KNN,DeepONMF_W,5,151,33,7,9,0.92,0.94375,0.825,0.9556962025316456,0.8843749999999999
9-5-4,3,SVM,DeepONMF_H3,1,156,36,4,4,0.96,0.975,0.9,0.975,0.9375
9-5-4,3,SVM,DeepONMF_H3,2,156,39,1,4,0.975,0.975,0.975,0.9936305732484076,0.975
9-5-4,3,SVM,DeepONMF_H3,3,155,37,3,5,0.96,0.96875,0.925,0.9810126582278481,0.946875
9-5-4,3,SVM,DeepONMF_H3,4,156,36,4,4,0.96,0.975,0.9,0.975,0.9375
9-5-4,3,SVM,DeepONMF_H3,5,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
9-5-4,3,SVM,DeepONMF_W,1,146,39,1,14,0.925,0.9125,0.975,0.9931972789115646,0.94375
9-5-4,3,SVM,DeepONMF_W,2,146,38,2,14,0.92,0.9125,0.95,0.9864864864864865,0.9312499999999999
9-5-4,3,SVM,DeepONMF_W,3,147,37,3,13,0.92,0.91875,0.925,0.98,0.921875
9-5-4,3,SVM,DeepONMF_W,4,146,38,2,14,0.92,0.9125,0.95,0.9864864864864865,0.9312499999999999
9-5-4,3,SVM,DeepONMF_W,5,148,37,3,12,0.925,0.925,0.925,0.9801324503311258,0.925
9-5-4,3,UjaNet,DeepONMF_H3,1,160,39,1,0,0.995,1.0,0.975,0.9937888198757764,0.9875
9-5-4,3,UjaNet,DeepONMF_H3,2,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
9-5-4,3,UjaNet,DeepONMF_H3,3,160,38,2,0,0.99,1.0,0.95,0.9876543209876543,0.975
9-5-4,3,UjaNet,DeepONMF_H3,4,157,38,2,3,0.975,0.98125,0.95,0.9874213836477987,0.965625
9-5-4,3,UjaNet,DeepONMF_H3,5,160,39,1,0,0.995,1.0,0.975,0.9937888198757764,0.9875
9-5-4,3,UjaNet,DeepONMF_W,1,156,39,1,4,0.975,0.975,0.975,0.9936305732484076,0.975
9-5-4,3,UjaNet,DeepONMF_W,2,158,37,3,2,0.975,0.9875,0.925,0.9813664596273292,0.95625
9-5-4,3,UjaNet,DeepONMF_W,3,154,36,4,6,0.95,0.9625,0.9,0.9746835443037974,0.93125
9-5-4,3,UjaNet,DeepONMF_W,4,157,37,3,3,0.97,0.98125,0.925,0.98125,0.953125
9-5-4,3,UjaNet,DeepONMF_W,5,158,35,5,2,0.965,0.9875,0.875,0.9693251533742331,0.93125
