clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,26,154,6,14,0.9,0.65,0.9625,0.8125,0.80625,40
AS,34,155,5,6,0.945,0.85,0.96875,0.8717948717948718,0.909375,40
MR,32,138,22,8,0.85,0.8,0.8625,0.5925925925925926,0.83125,40
MS,32,158,2,8,0.95,0.8,0.9875,0.9411764705882353,0.89375,40
MVP,26,145,15,14,0.855,0.65,0.90625,0.6341463414634146,0.778125,40
PROMEDIO_MACRO,150,750,50,50,0.9,0.7499999999999999,0.9375,0.7704420552878228,0.84375,200
