,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,30,0,7,0,3
real_AS,0,32,7,0,1
real_MR,0,2,35,0,3
real_MS,0,0,4,33,3
real_MVP,3,1,4,2,30
