clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,37,149,11,3,0.93,0.925,0.93125,0.7708333333333334,0.9281250000000001,40
AS,36,139,21,4,0.875,0.9,0.86875,0.631578947368421,0.884375,40
MR,25,155,5,15,0.9,0.625,0.96875,0.8333333333333334,0.796875,40
MS,17,151,9,23,0.84,0.425,0.94375,0.6538461538461539,0.684375,40
MVP,30,151,9,10,0.905,0.75,0.94375,0.7692307692307693,0.846875,40
PROMEDIO_MACRO,145,745,55,55,0.89,0.725,0.93125,0.7317645074224022,0.828125,200
