,N,AS,MR,MS,MVP
N,98.0,0.0,0.5,0.0,1.5
AS,0.0,96.5,2.5,0.5,0.5
MR,1.0,6.0,88.5,2.5,2.0
MS,0.5,0.5,1.0,95.0,3.0
MVP,3.0,2.5,1.5,2.0,91.0
