clase,archivo,ruta,columnas_espectrograma,duracion_s,SBV_1,SBV_2,SBV_3,SBV_4,SBV_5,SBV_6,SBV_7
N,New_N_001.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_001.wav,159,2.104625,0.7145428938712409,0.39278155229221057,1.5378834292322459,0.7708808234627123,0.48038519271988755,1.5146247999544218,0.83555083616931
N,New_N_002.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_002.wav,159,2.1195,1.0862474361134993,0.41630950830051516,1.2409336695621713,0.6871047378394826,0.36083255236903705,1.2158241221216903,1.0797878223886568
N,New_N_003.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_003.wav,159,2.116625,0.9278207126752611,0.30099796553991726,1.160432008806628,0.574737590714928,0.7173131381134107,1.7444019671320887,1.0009793351607605
N,New_N_004.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_004.wav,159,2.087,0.5809569884602556,0.3558761988505106,1.4099141021352333,0.8657406478439226,0.5867323934954609,1.6013543808540833,1.2879308973065882
N,New_N_005.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_005.wav,159,2.120375,0.9976683410708909,0.3695417354767781,0.9259703194301814,0.6265111374312339,0.5733237191296846,1.9364313719627533,1.0537551736726314
N,New_N_006.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_006.wav,159,2.090625,0.871303247663898,0.27796247240537075,1.1513521799871955,0.662467287758847,0.6576543349283076,1.64307976065713,1.1203871940683432
N,New_N_007.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_007.wav,159,2.101875,1.0184877171563733,0.3754012972769282,1.142210940236329,0.6400671203156953,0.7562382533557584,1.5368528886891542,1.2540315977145835
N,New_N_008.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_008.wav,159,2.10925,0.8047156167577816,0.4345209713193227,1.150732465332334,0.7056378216082431,0.5085960342313213,1.834865502533093,0.9572791079361359
N,New_N_009.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_009.wav,159,2.1005,0.769176942006683,0.43223221134258455,1.1755360873407381,0.7683328837253589,0.7095396219248051,1.7325925409173344,1.390042819520514
N,New_N_010.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_010.wav,159,2.093,0.4893517645230965,0.38549078415583016,1.5264602700681396,0.6908289467036508,0.5017931653502449,1.6108310311092668,1.540585635948021
N,New_N_011.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_011.wav,159,2.1105,0.6049096276725352,0.34400929887578674,1.0989214709096289,0.6720437018168799,0.7607178960163312,1.7818346247061172,1.0957446574893481
N,New_N_012.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_012.wav,159,2.095625,1.1004508299743463,0.4313914394420073,1.0416772501355867,0.6837077452658334,0.5854987315696211,1.3275375910321734,1.5475423701336233
N,New_N_013.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_013.wav,159,2.11525,0.8589582230161256,0.3634932254133155,1.50944974402248,0.7313593041868087,0.5188909738331822,1.7524950842406732,0.9361660487619041
N,New_N_014.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_014.wav,159,2.093,0.8741907454035454,0.22775121490132821,1.1037370259524346,0.6596905006523418,0.8813956523485008,1.592599179692664,1.2543559960810093
N,New_N_015.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_015.wav,159,2.093,1.0760552794403757,0.34267712068582146,1.6779870549682736,0.6025962092007827,0.4236729639817158,1.3867729421845814,1.2912198727517654
N,New_N_016.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_016.wav,159,2.08575,0.929842036655904,0.29338205159763237,1.245739476415227,0.859647478153793,0.6262593855374833,1.6427384563698693,1.0888014942448236
N,New_N_017.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_017.wav,159,2.063625,1.2512921940252204,0.39695344544586025,1.3435284276892825,0.7559013890198318,0.5349553255476028,1.4223303889860048,1.415777300588474
N,New_N_018.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_018.wav,159,2.100625,1.0357587592729827,0.32339060477045456,1.2553878003270695,0.755565915491231,0.8244304544603598,1.4222488137545006,1.256684507976471
N,New_N_019.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_019.wav,159,2.09175,0.997014227022226,0.46023827539655826,1.468701927171945,0.8171780869210737,0.5827313902789427,1.345736504560499,1.4659087981127226
N,New_N_020.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_020.wav,159,2.077,0.8043011282463672,0.32027530628930867,1.3682776084219064,0.8148676674936556,0.5816123583813525,1.9499025411658977,1.0361924371742852
N,New_N_021.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_021.wav,159,2.1105,0.467659774005819,0.32396836503809034,1.5852130557772435,0.7569285996874782,0.5102781961950428,1.380572753922435,1.3639160538956965
N,New_N_022.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_022.wav,159,2.087875,1.2424643505789144,0.4380000777672079,1.5841569920322958,0.5622537866648089,0.49808732853307963,1.8297842408458456,0.9072808407989535
N,New_N_023.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_023.wav,159,2.116625,0.568498017682984,0.42541223585520105,0.8404963041446193,0.7528083036841935,0.6539133118419531,1.9197367348537175,1.325031351068148
N,New_N_024.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_024.wav,159,2.10925,0.9640273513955933,0.33462878284785724,1.1962333551625812,0.6819242893788489,0.6255192538225186,1.4093451473576704,1.0892428281579338
N,New_N_025.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_025.wav,159,2.103,0.9068258073867248,0.3580052431444078,1.1460194559308177,0.682288573874845,0.414594880847806,1.7130097667067923,1.264637988171881
N,New_N_026.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_026.wav,159,2.1105,1.0822560724180808,0.3790014447479079,0.910339786292955,0.7327879447429984,0.6381913323624578,1.377626753570319,1.2159376434342195
N,New_N_027.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_027.wav,159,2.116625,0.7803513745938698,0.40684044030126654,1.3762721147903414,0.6101269130534628,0.6207068435516468,1.7614822969790147,1.10671510551961
N,New_N_028.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_028.wav,159,2.087,0.9755022636432732,0.2670957651271641,1.1495611290196495,0.7204006890390294,0.6850783393333093,1.7499055516346034,1.0194815784346825
N,New_N_029.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_029.wav,159,2.103,0.9611562594165307,0.3394522540030269,1.1486184836201025,0.6837868224572583,0.6474146580959985,1.2357458098149112,1.495683815464724
N,New_N_030.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_030.wav,159,2.1105,1.0828761337190018,0.3194614990245356,0.9578056902751115,0.740303412488675,0.7470300056001884,1.6556546341916987,1.0051636875638055
N,New_N_031.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_031.wav,159,2.09825,0.8857703476910589,0.48646771207620565,1.5199660064018918,0.5925193801061092,0.2927780926023695,1.608214330544622,1.1634081680214472
N,New_N_032.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_032.wav,159,2.083625,0.8634441016178493,0.32688267503967733,1.2329332360935021,0.8857474634542204,0.6395668157268852,1.6023935780846472,1.27300896023522
N,New_N_033.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_033.wav,159,2.1105,1.2171659807876758,0.29436041835196114,1.5715575778562927,0.6202340534334525,0.515008229032776,1.5285849274650383,0.8891579017858552
N,New_N_034.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_034.wav,159,2.1405,0.7682184853141223,0.3679687792099204,0.9014219406569767,0.5957156217160703,0.5702137039080823,1.7079356704976985,0.95135335604276
N,New_N_035.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_035.wav,159,2.09175,0.4880585971710902,0.3579474245752369,1.3710275141121457,0.5709297433882123,0.7937976941681941,1.6870469801251238,1.5287066934273943
N,New_N_036.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_036.wav,159,2.084375,0.9657607067598627,0.3838373705624723,1.3098258396372653,0.6008890396951654,0.5637357587864732,2.105676482624397,0.754863075819624
N,New_N_037.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_037.wav,477,3.00725,0.09136938233671932,2.8348268350133305,0.36529105704501197,0.12073057635489207,3.161037108206576,0.0409157894930079,0.0029281235205357633
N,New_N_038.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_038.wav,318,2.975375,0.0221267502627491,3.1525975532348696,0.4435644290337993,0.1266453424518705,4.084720513995878,0.014575083765802004,0.005782081060241071
N,New_N_039.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_039.wav,318,2.958625,0.011690514014503788,3.2098918461484516,0.41825519764536184,0.0701286506346785,4.071921085721768,0.03249299553263609,0.001139972498534935
N,New_N_040.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_040.wav,318,2.846,0.12319619924715383,3.2243659111141607,0.411625148043188,0.1629634766455166,4.046300379448775,0.012459398263029347,0.006278485004048557
N,New_N_041.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_041.wav,318,2.59225,0.962692995586583,0.27230922568298366,1.4511242108070326,0.8223189516480179,0.9869008034056541,0.8505909332553849,1.4220460130844232
N,New_N_042.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_042.wav,318,2.574,1.313054723077933,0.22144786356080753,1.4365357621368402,0.6707310817895081,1.0777421253085264,0.7897550452559801,1.2228272899297878
N,New_N_043.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_043.wav,318,2.65575,1.1363319777424459,0.22476173325375512,1.3153824118661972,0.7897106921871084,0.9802546029251114,0.9948020066878333,1.3125163609704993
N,New_N_044.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_044.wav,318,2.5635,1.3053831059941057,0.2850494896112885,1.3206244536147265,0.7594899063767175,0.9923084204216364,0.8156103769462514,1.2959318610149595
N,New_N_045.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_045.wav,318,2.672875,1.0824365147703034,0.28788569132098546,1.4801053100314259,0.7973626159341861,0.8340944953063116,0.9230448222835579,1.2570396605144785
N,New_N_046.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_046.wav,318,2.691625,1.2233648073674717,0.2165836086775322,1.2308745495164692,0.7184985629668,1.065533949770453,1.0534279380557137,1.0719010937513118
N,New_N_047.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_047.wav,318,2.605625,1.6569835844771734,0.2649421111937494,1.1532471797218715,0.6656606851534737,0.9689261175170377,0.9154252409983797,1.0429723923530587
N,New_N_048.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_048.wav,318,2.642625,1.1770464715330333,0.2327150345298591,1.5388674744667543,0.6705603647203723,1.0143398733666142,0.8458254080241341,1.1279943592723245
N,New_N_049.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_049.wav,318,2.6025,1.223086591980169,0.18999802015757988,1.182677853871196,0.836527702985494,1.0315883577367766,0.9217777711148194,1.3720022994073695
N,New_N_050.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_050.wav,318,2.575125,1.0858910499383747,0.19135078493584817,1.4318349622328537,0.7512824053438435,1.0619022011387718,0.7868231841405684,1.374299137308488
N,New_N_051.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_051.wav,318,2.68825,1.003090587918601,0.227564447137688,1.2785165130953307,0.8060790278248028,1.1291218984676685,0.958736317863195,1.2177780778711813
N,New_N_052.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_052.wav,318,2.58525,1.3161707212998186,0.21726678910051062,1.3860517591038666,0.616679419084027,1.1039543060283827,0.8352332850620839,1.2973093932136013
N,New_N_053.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_053.wav,318,2.618875,1.385085455558946,0.30395003038749013,1.2917507552619087,0.6657265185528854,0.8556246694598023,1.0502462905251753,1.1523190709786688
N,New_N_054.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_054.wav,318,2.62825,1.298143841550502,0.278380297491541,1.0814642091508035,0.8803692528371704,0.9032021788280501,0.8361907871440121,1.3151120973555146
N,New_N_055.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_055.wav,318,2.593375,1.136679380635185,0.1908145355005739,1.4860746088526555,0.6336937447891796,0.9904087924942617,0.7832642813229725,1.4318357454571906
N,New_N_056.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_056.wav,318,2.58425,1.365871613799261,0.2784166106099272,1.5810166875975278,0.6547930680264373,0.9023628591105878,0.894481812763051,1.0009837835724704
N,New_N_057.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_057.wav,318,2.67975,0.9785113707908212,0.2168984985665538,1.2512483746812793,0.7716520708708462,1.0541683657387004,0.7839410395763245,1.611491991913667
N,New_N_058.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_058.wav,318,2.5685,1.501763443182835,0.2767645325974949,1.3303939437215957,0.6565442819968753,0.9357259271885694,0.9150137873572718,1.089114989813157
N,New_N_059.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_059.wav,318,2.678875,0.9328776825457495,0.26711166996619895,1.4685985818275027,0.5879381737678407,1.0319930810429345,0.9569066454919234,1.479419822989663
N,New_N_060.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_060.wav,318,2.6695,1.108638417774179,0.2922586571589293,1.304935283822894,0.725468959231619,0.8811199990198506,1.1309798101187156,1.2544258004568873
N,New_N_061.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_061.wav,318,2.596375,1.4173585550824823,0.28961913884876994,1.077094498606077,0.7771261771050756,0.9612128566328746,0.979574332684841,1.3280166866172947
N,New_N_062.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_062.wav,318,2.642625,1.1840923515465922,0.30124736690488013,1.4797529893303716,0.6169312580325089,1.0094867381502588,1.0648738805172724,1.167800752872441
N,New_N_063.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_063.wav,318,2.601625,1.0533679420273128,0.325140168740053,1.5245980692008652,0.7964689790434023,0.7968753938521339,1.0154426636246334,1.3561988823783349
N,New_N_064.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_064.wav,318,2.583125,1.0922081836824633,0.302254244489832,1.534931643225503,0.7005282427173218,0.881354231929806,0.9301367226838378,1.2417036114799982
N,New_N_065.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_065.wav,318,2.689,0.9490937556771591,0.19484662958207039,1.5467900583654601,0.7521016989472576,1.0713867427743524,0.8777093971984203,1.3254818255666978
N,New_N_066.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_066.wav,318,2.5685,1.060731860371096,0.23523873596831255,1.383582753030761,0.6918553005365059,1.0487584909635657,1.0152081699258257,1.2003403983056327
N,New_N_067.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_067.wav,318,2.601375,1.2451478678747747,0.2624431335890387,1.435882179028456,0.7450640431330258,0.8546366925448382,0.8313189497096777,1.4083389742468204
N,New_N_068.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_068.wav,318,2.46625,1.2983743509232566,0.24573638526360864,1.3106164423097155,0.7358359975818334,0.9181497812006378,0.8719953695975894,1.2202570282560368
N,New_N_069.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_069.wav,318,2.540375,1.371014396929332,0.24858759158105437,1.3252856000279691,0.9607210401813014,0.3998382478757284,1.5076585974517271,1.1449789372633365
N,New_N_070.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_070.wav,318,2.5585,1.0034240307036315,0.33008757584102605,1.4590530422392967,1.0221625480335632,0.4626910262581253,1.5084883932265583,1.33503888015498
N,New_N_071.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_071.wav,318,2.583375,1.3627349327962608,0.22147306706642317,1.2692693061270488,0.8635649176914977,0.5769582112453951,1.3456555692619627,1.3619404543801212
N,New_N_072.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_072.wav,318,2.53825,1.0856848679708815,0.24989447762783293,1.4064729834015055,0.9069484843568016,0.43454516355045875,1.593912310935781,1.502655989517655
N,New_N_073.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_073.wav,318,2.571125,1.3077184035699436,0.2132712147693921,1.2958791051550937,0.8017210059749038,0.6313300607306709,1.3047213082556124,1.419560566532904
N,New_N_074.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_074.wav,318,2.544125,1.6007042799205127,0.24125007024535325,1.0625361314755402,0.8453162534247222,0.6388572374516496,1.1571786467684444,1.4450782794043584
N,New_N_075.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_075.wav,318,2.565375,1.4095030142482194,0.24248148300293776,1.1592432282103518,0.9678821250924766,0.6149768627350818,1.3702555633791136,1.250377441973551
N,New_N_076.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_076.wav,318,2.52925,1.4371391233298971,0.2735234765226066,1.158139418280431,0.9664549260848535,0.5889605382960368,1.6881563932772858,0.9769599893566112
N,New_N_077.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_077.wav,318,2.553125,1.3276719121494711,0.19826482117961725,1.4573476482339112,0.9611821603832066,0.5909000485303874,1.222958281403208,1.2476623351153406
N,New_N_078.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_078.wav,318,2.526125,1.3506573160320143,0.27419233046255076,1.155324977039041,1.0004459133769985,0.5953015655040943,1.3656989238517663,1.3325001767799876
N,New_N_079.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_079.wav,318,2.562,1.506337405044232,0.21884896155989303,1.43447798338199,0.8529157656566361,0.5854769527255435,1.258925786416577,1.265328349833161
N,New_N_080.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_080.wav,318,2.535125,1.3359996641937695,0.25240139183682986,1.314326852629247,1.0790929384176495,0.5289034388220357,1.1049528899389325,1.504526688913842
N,New_N_081.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_081.wav,318,2.581,1.378408106037294,0.22689131032165838,1.5172586471330751,0.9007974161302181,0.5029040077989312,1.3465076840586128,1.0821476771320166
