indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
0,original,N,New_N_001.wav,30-17-10,DeepONMF_H3,3,nndsvd,0.18465213809543432,10x212,0.06725200009532273,30,0.07932943391112156,0.18492813471638295,0.0479295999975875,17,0.05605229165069609,0.15362860915580653,0.011819300008937716,10,0.057133962957525194,0.20224121312050305,0.006274299928918481
1,original,N,New_N_002.wav,30-17-10,DeepONMF_H3,3,nndsvd,0.183012701542648,10x212,0.06145859998650849,30,0.07028162134512486,0.185860581579184,0.043567399960011244,17,0.056975267480315554,0.15427153579510056,0.010650799958966672,10,0.05873632208714798,0.165190091629167,0.0058666999684646726
2,original,N,New_N_003.wav,30-17-10,DeepONMF_H3,3,nndsvd,0.18381641477178537,10x212,0.06375410000327975,30,0.0752735048598487,0.1471765235769885,0.04587240004912019,17,0.05602739920300027,0.14333036050318454,0.009038900025188923,10,0.05915257710889323,0.19013449601083238,0.00757379992865026
3,original,N,New_N_004.wav,30-17-10,DeepONMF_H3,3,nndsvd,0.18490786581025842,10x212,0.06092309998348355,30,0.0749789332420399,0.17138792098019656,0.04382139991503209,17,0.05649469261172256,0.14309248918327058,0.009396900073625147,10,0.05987471841589311,0.1833112604594153,0.006386799970641732
4,original,N,New_N_005.wav,30-17-10,DeepONMF_H3,3,nndsvd,0.1837609393236958,10x212,0.06340969994198531,30,0.0742384306703832,0.16287758106981515,0.04581540008075535,17,0.056153869384060445,0.177992544292936,0.010339200031012297,10,0.05846048995288384,0.24107885402776705,0.00593089999165386
5,original,N,New_N_006.wav,30-17-10,DeepONMF_H3,3,nndsvd,0.18492182193917686,10x212,0.07442900002934039,30,0.07914867610392894,0.17481041679085768,0.054735900019295514,17,0.05645197182699111,0.1548618992224299,0.0094628999941051,10,0.05788590882498105,0.1646287054875294,0.008855800027959049
6,original,N,New_N_007.wav,30-17-10,DeepONMF_H3,3,nndsvd,0.18602476187830622,10x212,0.06628500006627291,30,0.07102688606789193,0.1720643948028137,0.04873300006147474,17,0.05759668201613116,0.1692972989796812,0.009343300014734268,10,0.060330279653408,0.1902935214965243,0.0068910999689251184
7,original,N,New_N_008.wav,30-17-10,DeepONMF_H3,3,nndsvd,0.18313909284253427,10x212,0.07278040004894137,30,0.06915207178620054,0.15575828230449204,0.05137869995087385,17,0.05645341737614774,0.16466890716925559,0.013808800023980439,10,0.06092760452855095,0.18046514801249242,0.006422000005841255
8,original,N,New_N_009.wav,30-17-10,DeepONMF_H3,3,nndsvd,0.18909352659172743,10x212,0.0628238000208512,30,0.07291922055733926,0.16453341206832686,0.04470590001437813,17,0.05741126471215703,0.13628749388045455,0.01003500004298985,10,0.0621204807451516,0.14080857418777118,0.006728600012138486
9,original,N,New_N_010.wav,30-17-10,DeepONMF_H3,3,nndsvd,0.18739117031866348,10x212,0.06192639993969351,30,0.08008638380834689,0.1483558005576877,0.04473229998257011,17,0.0571633050247358,0.1652341967631962,0.008995400043204427,10,0.05960887515471516,0.18677805132357608,0.007096600020304322
