,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,0,0,1,0
real_AS,0,25,5,4,6
real_MR,0,0,36,3,1
real_MS,2,4,1,30,3
real_MVP,4,1,1,2,32
