,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,1,1
real_AS,0,34,1,4,1
real_MR,0,2,34,3,1
real_MS,2,5,1,31,1
real_MVP,3,2,2,2,31
