distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
7-6-5-3,4,KNN,DeepONMF_H4,1,PROMEDIO_MACRO,164,764,36,36,0.9279999999999999,0.82,0.9550000000000001,0.8501992957935581,0.8875,200
7-6-5-3,4,KNN,DeepONMF_H4,2,PROMEDIO_MACRO,163,763,37,37,0.9260000000000002,0.8150000000000001,0.95375,0.8306400742115028,0.884375,200
7-6-5-3,4,KNN,DeepONMF_H4,3,PROMEDIO_MACRO,165,765,35,35,0.93,0.825,0.95625,0.8319502194502195,0.890625,200
7-6-5-3,4,KNN,DeepONMF_H4,4,PROMEDIO_MACRO,161,761,39,39,0.922,0.805,0.9512499999999999,0.8297898770675541,0.878125,200
7-6-5-3,4,KNN,DeepONMF_H4,5,PROMEDIO_MACRO,167,767,33,33,0.9339999999999999,0.8350000000000002,0.95875,0.8757809052545895,0.896875,200
7-6-5-3,4,KNN,DeepONMF_W,1,PROMEDIO_MACRO,145,745,55,55,0.89,0.725,0.93125,0.7508887318825952,0.828125,200
7-6-5-3,4,KNN,DeepONMF_W,2,PROMEDIO_MACRO,138,738,62,62,0.876,0.6899999999999998,0.9225,0.7396223316912972,0.80625,200
7-6-5-3,4,KNN,DeepONMF_W,3,PROMEDIO_MACRO,131,731,69,69,0.8620000000000001,0.655,0.91375,0.6824423502534447,0.784375,200
7-6-5-3,4,KNN,DeepONMF_W,4,PROMEDIO_MACRO,130,730,70,70,0.86,0.65,0.9125,0.6709763490723244,0.78125,200
7-6-5-3,4,KNN,DeepONMF_W,5,PROMEDIO_MACRO,135,735,65,65,0.8699999999999999,0.675,0.91875,0.7080061493394056,0.796875,200
7-6-5-3,4,SVM,DeepONMF_H4,1,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.97875,0.9231603806263629,0.946875,200
7-6-5-3,4,SVM,DeepONMF_H4,2,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.9712500000000001,0.8864707752467851,0.928125,200
7-6-5-3,4,SVM,DeepONMF_H4,3,PROMEDIO_MACRO,178,778,22,22,0.9560000000000001,0.89,0.9724999999999999,0.8914906682064935,0.93125,200
7-6-5-3,4,SVM,DeepONMF_H4,4,PROMEDIO_MACRO,179,779,21,21,0.958,0.8949999999999999,0.9737500000000001,0.8951877070298122,0.934375,200
7-6-5-3,4,SVM,DeepONMF_H4,5,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.9283003917875827,0.953125,200
7-6-5-3,4,SVM,DeepONMF_W,1,PROMEDIO_MACRO,159,759,41,41,0.9179999999999999,0.795,0.9487500000000001,0.8240320290876408,0.871875,200
7-6-5-3,4,SVM,DeepONMF_W,2,PROMEDIO_MACRO,153,753,47,47,0.906,0.7649999999999999,0.9412499999999999,0.7889460458240947,0.853125,200
7-6-5-3,4,SVM,DeepONMF_W,3,PROMEDIO_MACRO,147,747,53,53,0.8939999999999999,0.735,0.9337499999999999,0.7614220336066984,0.834375,200
7-6-5-3,4,SVM,DeepONMF_W,4,PROMEDIO_MACRO,150,750,50,50,0.9,0.75,0.9375,0.7509158117675824,0.84375,200
7-6-5-3,4,SVM,DeepONMF_W,5,PROMEDIO_MACRO,152,752,48,48,0.9040000000000001,0.76,0.9400000000000001,0.7750666420414319,0.85,200
7-6-5-3,4,UjaNet,DeepONMF_H4,1,PROMEDIO_MACRO,189,789,11,11,0.978,0.945,0.9862500000000001,0.9472943722943723,0.965625,200
7-6-5-3,4,UjaNet,DeepONMF_H4,2,PROMEDIO_MACRO,181,781,19,19,0.962,0.9049999999999999,0.9762500000000001,0.9058397932816538,0.940625,200
7-6-5-3,4,UjaNet,DeepONMF_H4,3,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.9013134440379023,0.9375,200
7-6-5-3,4,UjaNet,DeepONMF_H4,4,PROMEDIO_MACRO,187,787,13,13,0.974,0.9349999999999999,0.98375,0.936886446886447,0.959375,200
7-6-5-3,4,UjaNet,DeepONMF_H4,5,PROMEDIO_MACRO,190,790,10,10,0.9799999999999999,0.95,0.9875,0.950438620002163,0.96875,200
7-6-5-3,4,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,170,770,30,30,0.9399999999999998,0.85,0.9625,0.8557638045627064,0.90625,200
7-6-5-3,4,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.9070412311265968,0.9375,200
7-6-5-3,4,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,165,765,35,35,0.93,0.825,0.95625,0.8303483672336525,0.890625,200
7-6-5-3,4,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,171,771,29,29,0.942,0.8550000000000001,0.9637499999999999,0.8649653857314595,0.909375,200
7-6-5-3,4,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,172,772,28,28,0.9440000000000002,0.8600000000000001,0.9650000000000001,0.865000481974166,0.9125,200
