epoca,loss_train,loss_val
1,1.6060249178033126,1.6043132543563843
2,1.5911785050442344,1.5566344261169434
3,1.461614517789138,1.2739202976226807
4,1.2163887651343095,1.074112057685852
5,1.12728645613319,1.0086023807525635
6,1.0505179135422957,1.0178446769714355
7,1.0135303986699957,1.0753802061080933
8,1.0494736197747683,0.9653489589691162
9,0.9939441931875128,0.9356285929679871
10,0.9902276490864,0.9787053465843201
11,0.9688949192825117,0.9086955189704895
12,0.941558953962828,0.9104478359222412
13,0.9424682636010019,0.921760618686676
14,0.9257703062735105,0.8936346173286438
15,0.9074429414774242,0.8919554948806763
16,0.9183403033959238,0.8790198564529419
17,0.8656607066330156,0.8667572140693665
18,0.8844813359411139,0.8687063455581665
19,0.854050730404101,0.8253774046897888
20,0.8440663649847633,0.8583953380584717
21,0.8277511447668076,0.8314935564994812
22,0.8586299419403076,0.8504862189292908
23,0.7890391977209794,0.811443567276001
24,0.7781228525073904,0.8103141188621521
25,0.8218215280457547,0.7846684455871582
26,0.7827747542607156,0.7802314758300781
27,0.7892182626222309,0.7750317454338074
28,0.7901589721441269,0.7769020795822144
29,0.8056462226729644,0.7650154232978821
30,0.7486982722031442,0.7786709666252136
