,N,AS,MR,MS,MVP
N,99.0,0.0,0.0,0.0,1.0
AS,0.0,95.5,3.0,0.5,1.0
MR,3.0,6.0,88.0,1.0,2.0
MS,1.0,1.0,1.0,94.0,3.0
MVP,4.5,3.0,1.5,1.0,90.0
