distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
14-11-8-6-4,5,KNN,DeepONMF_H5,1,PROMEDIO_MACRO,152,752,48,48,0.9039999999999999,0.76,0.9400000000000001,0.7957149048832619,0.85,200
14-11-8-6-4,5,KNN,DeepONMF_H5,2,PROMEDIO_MACRO,164,764,36,36,0.9279999999999999,0.82,0.9550000000000001,0.8442551854179762,0.8875,200
14-11-8-6-4,5,KNN,DeepONMF_H5,3,PROMEDIO_MACRO,158,758,42,42,0.916,0.79,0.9475,0.8036268395091923,0.86875,200
14-11-8-6-4,5,KNN,DeepONMF_H5,4,PROMEDIO_MACRO,163,763,37,37,0.9259999999999999,0.8150000000000001,0.95375,0.8396707459207459,0.884375,200
14-11-8-6-4,5,KNN,DeepONMF_H5,5,PROMEDIO_MACRO,155,755,45,45,0.9099999999999999,0.775,0.94375,0.8083575967043709,0.859375,200
14-11-8-6-4,5,KNN,DeepONMF_W,1,PROMEDIO_MACRO,130,730,70,70,0.86,0.65,0.9125,0.6814581280788177,0.78125,200
14-11-8-6-4,5,KNN,DeepONMF_W,2,PROMEDIO_MACRO,125,725,75,75,0.85,0.625,0.90625,0.657025493025493,0.765625,200
14-11-8-6-4,5,KNN,DeepONMF_W,3,PROMEDIO_MACRO,140,740,60,60,0.8800000000000001,0.7,0.925,0.7174135220125786,0.8125,200
14-11-8-6-4,5,KNN,DeepONMF_W,4,PROMEDIO_MACRO,134,734,66,66,0.868,0.67,0.9174999999999999,0.6729484894190776,0.79375,200
14-11-8-6-4,5,KNN,DeepONMF_W,5,PROMEDIO_MACRO,130,730,70,70,0.8600000000000001,0.65,0.9125,0.6668853351651735,0.7812500000000001,200
14-11-8-6-4,5,SVM,DeepONMF_H5,1,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.97875,0.9181921266581087,0.946875,200
14-11-8-6-4,5,SVM,DeepONMF_H5,2,PROMEDIO_MACRO,179,779,21,21,0.9579999999999999,0.8949999999999999,0.9737499999999999,0.8956911865769375,0.934375,200
14-11-8-6-4,5,SVM,DeepONMF_H5,3,PROMEDIO_MACRO,173,773,27,27,0.9460000000000001,0.865,0.9662500000000002,0.8631186158015426,0.915625,200
14-11-8-6-4,5,SVM,DeepONMF_H5,4,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.875900158891173,0.921875,200
14-11-8-6-4,5,SVM,DeepONMF_H5,5,PROMEDIO_MACRO,182,782,18,18,0.9640000000000001,0.9099999999999999,0.9775,0.9125406914991456,0.94375,200
14-11-8-6-4,5,SVM,DeepONMF_W,1,PROMEDIO_MACRO,149,749,51,51,0.898,0.7449999999999999,0.9362499999999999,0.7678243517106612,0.840625,200
14-11-8-6-4,5,SVM,DeepONMF_W,2,PROMEDIO_MACRO,148,748,52,52,0.8960000000000001,0.74,0.9350000000000002,0.7534724736048266,0.8375,200
14-11-8-6-4,5,SVM,DeepONMF_W,3,PROMEDIO_MACRO,148,748,52,52,0.8960000000000001,0.74,0.9349999999999999,0.7516621474209131,0.8375,200
14-11-8-6-4,5,SVM,DeepONMF_W,4,PROMEDIO_MACRO,150,750,50,50,0.9,0.75,0.9375,0.7583153434657194,0.84375,200
14-11-8-6-4,5,SVM,DeepONMF_W,5,PROMEDIO_MACRO,153,753,47,47,0.906,0.765,0.9412499999999999,0.7751113739565489,0.853125,200
14-11-8-6-4,5,UjaNet,DeepONMF_H5,1,PROMEDIO_MACRO,189,789,11,11,0.9780000000000001,0.9450000000000001,0.9862499999999998,0.9458904374758033,0.965625,200
14-11-8-6-4,5,UjaNet,DeepONMF_H5,2,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.903411002339541,0.9375,200
14-11-8-6-4,5,UjaNet,DeepONMF_H5,3,PROMEDIO_MACRO,182,782,18,18,0.9640000000000001,0.9099999999999999,0.9775,0.9122650862188731,0.94375,200
14-11-8-6-4,5,UjaNet,DeepONMF_H5,4,PROMEDIO_MACRO,188,788,12,12,0.976,0.9400000000000001,0.985,0.9408044736606996,0.9625,200
14-11-8-6-4,5,UjaNet,DeepONMF_H5,5,PROMEDIO_MACRO,188,788,12,12,0.976,0.9399999999999998,0.985,0.9427192052240889,0.9625,200
14-11-8-6-4,5,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.9700000000000001,0.8884826063036702,0.9249999999999998,200
14-11-8-6-4,5,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,176,776,24,24,0.952,0.8799999999999999,0.9700000000000001,0.8874134787683827,0.925,200
14-11-8-6-4,5,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,158,758,42,42,0.916,0.79,0.9475,0.8022128994382047,0.86875,200
14-11-8-6-4,5,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,179,779,21,21,0.958,0.8949999999999999,0.9737500000000001,0.8981635237827188,0.934375,200
14-11-8-6-4,5,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.9712500000000001,0.892749226006192,0.928125,200
