,N,AS,MR,MS,MVP
N,92.0,0.0,2.0,1.0,5.0
AS,0.0,96.5,2.0,0.5,1.0
MR,4.0,8.5,84.0,2.0,1.5
MS,0.5,1.5,0.5,93.0,4.5
MVP,4.0,4.5,1.5,0.5,89.5
