,N,AS,MR,MS,MVP
N,99.5,0.0,0.5,0.0,0.0
AS,0.0,96.0,2.5,0.0,1.5
MR,0.0,2.0,95.5,2.0,0.5
MS,0.0,1.0,0.5,94.0,4.5
MVP,2.0,2.0,3.0,2.0,91.0
