,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,3,0,0,1
real_AS,0,36,3,1,0
real_MR,0,1,33,6,0
real_MS,4,4,2,29,1
real_MVP,5,0,5,2,28
