,N,AS,MR,MS,MVP
N,96.0,0.0,1.0,0.0,3.0
AS,0.5,96.0,2.0,0.5,1.0
MR,3.5000000000000004,6.5,87.0,1.5,1.5
MS,0.5,1.5,1.0,94.0,3.0
MVP,4.5,2.0,2.0,2.0,89.5
