,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,0,3,0
real_AS,0,29,4,5,2
real_MR,2,4,27,6,1
real_MS,1,5,0,32,2
real_MVP,12,3,2,3,20
