,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,2,0
real_AS,0,26,9,5,0
real_MR,1,7,28,3,1
real_MS,4,3,0,29,4
real_MVP,9,1,1,2,27
