indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,original,N,New_N_001.wav,22-14-9-6,DeepONMF_H4,4,nndsvd,0.24968357802611746,6x212,0.03782979992683977,22,0.07973792974853093,0.19864069379825514,0.024132999940775335,14,0.056431528451607094,0.19005917495861122,0.005736400024034083,9,0.057008985653720465,0.22524309204330206,0.003979500033892691,6,0.0629387683952033,0.23831224320155434,0.002950299996882677
1,original,N,New_N_002.wav,22-14-9-6,DeepONMF_H4,4,nndsvd,0.2535525264825496,6x212,0.03670099994633347,22,0.07051940470191972,0.21490190199914166,0.02417250000871718,14,0.05731686138872042,0.18057669578565763,0.005375399952754378,9,0.059815508626947414,0.17318208874897092,0.0034582000225782394,6,0.06451354442256696,0.21121944976239465,0.002797099994495511
2,original,N,New_N_003.wav,22-14-9-6,DeepONMF_H4,4,nndsvd,0.2510317007784691,6x212,0.033621400012634695,22,0.07644768965163712,0.15857150738447698,0.0210939000826329,14,0.056570941938691076,0.1574124247524788,0.005246700020506978,9,0.0587857469094764,0.19022961707942018,0.003257000003941357,6,0.06374785324143528,0.266216675757388,0.003069499973207712
3,original,N,New_N_004.wav,22-14-9-6,DeepONMF_H4,4,nndsvd,0.24841738039436279,6x212,0.03509140003006905,22,0.07725848005885848,0.1977889874880137,0.022431999910622835,14,0.056169954263649936,0.20451310378252738,0.0053810999961569905,9,0.057871380193705475,0.25244686359220814,0.003276500036008656,6,0.060375336504500166,0.2708098978265349,0.0026873000897467136
4,original,N,New_N_005.wav,22-14-9-6,DeepONMF_H4,4,nndsvd,0.2518350965763125,6x212,0.03697209991514683,22,0.074586077235195,0.19679070737191723,0.02501230000052601,14,0.05689979661993483,0.21299827324933174,0.005295800045132637,9,0.058388265632708346,0.2407466800149193,0.00309820007532835,6,0.06379783007009104,0.27907386238228254,0.0025567999109625816
5,original,N,New_N_006.wav,22-14-9-6,DeepONMF_H4,4,nndsvd,0.2512094051303358,6x212,0.03546420007478446,22,0.07981821100452498,0.21212137523800637,0.024059700081124902,14,0.05643602000896555,0.17032759904049397,0.0044664000160992146,9,0.05852320048251688,0.16942148004087706,0.0030673000728711486,6,0.06260234999085666,0.203367111505027,0.0028781999135389924
6,original,N,New_N_007.wav,22-14-9-6,DeepONMF_H4,4,nndsvd,0.25218660002269583,6x212,0.03510239999741316,22,0.0726320264621607,0.18947546157612502,0.02291170007083565,14,0.05728854465549224,0.1859658531113284,0.0047550000017508864,9,0.061051869525560076,0.2250252831878631,0.0035270999651402235,6,0.06369733828524518,0.2665004898928459,0.0031283999560400844
7,original,N,New_N_008.wav,22-14-9-6,DeepONMF_H4,4,nndsvd,0.2560694025668001,6x212,0.033977000042796135,22,0.06944818146979309,0.18198383528016104,0.022116999956779182,14,0.05686079830235884,0.18690687636244802,0.004634400014765561,9,0.06153658837402345,0.1886897668206368,0.0032909000292420387,6,0.06905853147499019,0.22693598119978017,0.0029360000044107437
8,original,N,New_N_009.wav,22-14-9-6,DeepONMF_H4,4,nndsvd,0.252853001356909,6x212,0.033961799927055836,22,0.07500216689218812,0.1909362222494838,0.022498499951325357,14,0.05707934803470547,0.15559466372860437,0.004507799982093275,9,0.06001929749761499,0.1888260168566774,0.0033540999284014106,6,0.06774310385268915,0.21669555698706253,0.002773099928162992
9,original,N,New_N_010.wav,22-14-9-6,DeepONMF_H4,4,nndsvd,0.25329005744313327,6x212,0.034908700035884976,22,0.08173242327397931,0.1944729937786024,0.022408700082451105,14,0.05670499877101908,0.20461913353567132,0.0046657000202685595,9,0.05969163876915073,0.19862797496616721,0.004233399988152087,6,0.07004470773398383,0.1819458120928905,0.00286100001540035
10,original,N,New_N_011.wav,22-14-9-6,DeepONMF_H4,4,nndsvd,0.25316645217522965,6x212,0.034471800085157156,22,0.07264371747202245,0.20720196482066972,0.022005200036801398,14,0.05603805592756165,0.18833497032899085,0.004913600045256317,9,0.060601559089432974,0.24984946494455113,0.003804400097578764,6,0.06412104639078028,0.26975595430945154,0.002859200001694262
11,original,N,New_N_012.wav,22-14-9-6,DeepONMF_H4,4,nndsvd,0.2511734881615106,6x212,0.03383570001460612,22,0.07156985206717768,0.21239416903310093,0.020894099958240986,14,0.05687712128767119,0.1784753321175923,0.0056634999345988035,9,0.06002339521641474,0.2441188807284205,0.003481800085864961,6,0.06305964060745667,0.2907241616684043,0.0028553999727591872
