,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,34,1,0,2,3
real_AS,0,33,4,2,1
real_MR,0,8,31,1,0
real_MS,0,29,3,7,1
real_MVP,10,6,3,2,19
