indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,SNR_-5db,N,New_N_001.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.44011128348892997,6x212,0.02699469996150583,8,0.37144341074432613,0.3626893629830275,0.01581320003606379,7,0.09874594748321382,0.3632714273107026,0.0040614999597892165,7,0.055839884499377,0.3572018224481112,0.0032625000458210707,6,0.10488622622751975,0.3659831771510024,0.002830799901857972
1,SNR_-5db,N,New_N_002.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.43534877178330034,6x212,0.02441539999563247,8,0.36542600406410697,0.3539194411461982,0.014166500070132315,7,0.10187599230743294,0.35761710541678216,0.0038206001045182347,7,0.05577089577177084,0.3524709558738709,0.0028623000252991915,6,0.10937731125801647,0.3596916070450545,0.0027372000040486455
2,SNR_-5db,N,New_N_003.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.4337033448768519,6x212,0.023849999997764826,8,0.3645734840618883,0.358394275521996,0.012995400000363588,7,0.09919617019084448,0.3641093929462529,0.003849599976092577,7,0.055862941034198414,0.3594965247960144,0.0031570999417454004,6,0.10268703364044363,0.3746588151491673,0.002707200008444488
3,SNR_-5db,N,New_N_004.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.4395169058239893,6x212,0.02225639997050166,8,0.37169561093429443,0.367630846691739,0.012762500089593232,7,0.09682722039789611,0.37365947219638473,0.002966800006106496,7,0.0558896560461227,0.36704992600523423,0.002890799893066287,6,0.09943607930378494,0.36959821010112387,0.002615800010971725
4,SNR_-5db,N,New_N_005.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.43638634835597073,6x212,0.023869200027547777,8,0.3663865571748279,0.3652599403639271,0.013604499981738627,7,0.10260897160169614,0.3718429719549,0.0033879000693559647,7,0.055766861165758116,0.3649980646866093,0.0029687000205740333,6,0.10296481202181505,0.3649198142875906,0.0029981000116094947
5,SNR_-5db,N,New_N_006.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.4339761303983704,6x212,0.022616499918513,8,0.3648070551404492,0.3813188753162326,0.012632900034077466,7,0.10015822788382452,0.390434837649464,0.00335119990631938,7,0.055862600873583246,0.3823808971394044,0.0030267999973148108,6,0.09618236266680394,0.3857042016830369,0.002738600014708936
6,SNR_-5db,N,New_N_007.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.4390153032645598,6x212,0.02294730010908097,8,0.3700136227715297,0.35413749775421355,0.01335959997959435,7,0.10195970468594973,0.36733717609882366,0.0030811999458819628,7,0.05593964010169599,0.3592680796034493,0.002901499974541366,6,0.10531210403190791,0.3661278245475643,0.002637999947182834
7,SNR_-5db,N,New_N_008.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.4359992912157114,6x212,0.023784100078046322,8,0.36752770591348244,0.3459854936802643,0.013503599911928177,7,0.10273627087003415,0.35425979929845175,0.0029039999935775995,7,0.05571196305806781,0.349574963306396,0.003552100039087236,6,0.1036630505798481,0.35712263506194625,0.002830799901857972
8,SNR_-5db,N,New_N_009.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.44049144949443736,6x212,0.0230018999427557,8,0.3681807831495669,0.36123634510366415,0.013102099997922778,7,0.10324372045695514,0.3707398458943312,0.003040799987502396,7,0.05619704539938502,0.3610921758588692,0.0029301000759005547,6,0.10533539129345011,0.3721657050748271,0.0026644000317901373
9,SNR_-5db,N,New_N_010.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.4355248655930298,6x212,0.024020300013944507,8,0.3654357862895524,0.3436395018395997,0.014169599977321923,7,0.10252944381126539,0.35780982531110606,0.0031098000472411513,7,0.05585544838977361,0.3525209237257518,0.0028496000450104475,6,0.10644051490779548,0.37159448454244554,0.003054699976928532
10,SNR_-5db,N,New_N_011.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.43815641687397017,6x212,0.022967000026255846,8,0.3699477729360287,0.3728075243601619,0.012774300063028932,7,0.09998189168777331,0.378478944540748,0.003549700020812452,7,0.05589858668244571,0.37284719585676324,0.002990500070154667,6,0.10159830701165781,0.3927477800700186,0.002715200069360435
11,SNR_-5db,N,New_N_012.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.43905981003088684,6x212,0.02305199997499585,8,0.3713783163111273,0.36362897215204754,0.013412900036200881,7,0.10255641937058949,0.37303907132586905,0.0033272000728175044,7,0.05586761025709218,0.3684989188042169,0.002865100046619773,6,0.10272744399009637,0.3947741743414899,0.002716099959798157
12,SNR_-5db,N,New_N_013.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.4355639544778025,6x212,0.02351930004078895,8,0.367312668886644,0.3578820548504541,0.013509000069461763,7,0.09953322046250722,0.36544071819308754,0.003176600090228021,7,0.0558887905323463,0.3598047825764745,0.003119100001640618,6,0.10449964879776573,0.37633289171169226,0.0027466999599710107
13,SNR_-5db,N,New_N_014.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.4370143020714667,6x212,0.02221680001821369,8,0.36902428594645426,0.3448449039084346,0.012523900019004941,7,0.10159520902985271,0.35693766751445877,0.0030397999798879027,7,0.055858826196993616,0.35102277931031783,0.0029177000978961587,6,0.09908985600614512,0.3570217644492221,0.0026452000020071864
14,SNR_-5db,N,New_N_015.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.436622138922006,6x212,0.02320319996215403,8,0.36896611822499736,0.3628841225726865,0.013193499995395541,7,0.09615056928301763,0.37083954103233874,0.0033128000795841217,7,0.05582627811091262,0.3635882661608906,0.0028380000730976462,6,0.09925310313768529,0.36419748112827594,0.0026229999493807554
15,SNR_-5db,N,New_N_016.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.4383679853079247,6x212,0.02379310003016144,8,0.36949065109552215,0.34407421502637575,0.012963799992576241,7,0.10233707933174063,0.357641374118142,0.004007300012744963,7,0.055879608018350305,0.35181575669481857,0.0031979000195860863,6,0.09985543093715274,0.3642497787591683,0.0027126999339088798
16,SNR_-5db,N,New_N_017.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.4422941654265659,6x212,0.023925599991343915,8,0.3726449306171159,0.34577332348065554,0.014093099976889789,7,0.10462089168943815,0.35649305469512266,0.0030595000134781003,7,0.055830481367291546,0.3516207065498265,0.0029700000304728746,6,0.09938212671229002,0.3386143512597362,0.002773200045339763
17,SNR_-5db,N,New_N_018.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.4339942312720381,6x212,0.023145999992266297,8,0.3660815693857172,0.36796392542212725,0.013439900008961558,7,0.09731187053372506,0.37778300486194694,0.002939700032584369,7,0.05595525151777866,0.3707559268489621,0.003143400070257485,6,0.10093167987711323,0.38361803858875165,0.0028147000120952725
18,SNR_-5db,N,New_N_019.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.4386280407425057,6x212,0.02299289999064058,8,0.36917568596344713,0.34539796329927064,0.01275080000050366,7,0.10376284507852924,0.35699098491108955,0.003696099971421063,7,0.0558101936608255,0.35172402471612585,0.0029172999784350395,6,0.1027429540399569,0.3679662226133751,0.0026630000211298466
