epoca,loss_train,loss_val
1,1.408747535002859,0.82293701171875
2,0.9056707432395533,0.5855720639228821
3,0.6316818226324884,0.45824021100997925
4,0.5276177637279034,0.3764997720718384
5,0.41225695943361834,0.3168185353279114
6,0.32938797556255994,0.2960618734359741
7,0.29490323698050097,0.2991637587547302
8,0.2619641646742821,0.30166056752204895
9,0.21509084213328988,0.30082467198371887
10,0.19005765719339252,0.2786308228969574
11,0.1494935408577715,0.26577579975128174
12,0.12797969893405312,0.28934580087661743
13,0.14773928342191012,0.21723070740699768
14,0.11388690348126386,0.2237830013036728
15,0.088489650693526,0.2699674963951111
16,0.1229697105621821,0.236909881234169
17,0.08576093491865322,0.31001272797584534
18,0.09998683617327754,0.25254759192466736
19,0.07472655679540414,0.2961236834526062
20,0.07503058687832795,0.30358582735061646
21,0.055167704201793594,0.2659258544445038
22,0.07851860115720467,0.2696312665939331
23,0.0394225628804538,0.3124174177646637
