indice_interno,distribucion,numero_capas,error_final,forma_h_final,segundos_extraccion,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h
0,10-11-12,3,0.19934020270442032,12x212,0.032258199993520975,10,0.06681057339576545,0.39288817325520325,11,0.1493443955215632,0.14219954318288042,12,0.16896446494060421,0.12350104843390428
1,10-11-12,3,0.18811033425750362,12x212,0.039596500020707026,10,0.0611573449139471,0.37122554942374464,11,0.12582137126421966,0.1747538328442511,12,0.1079828208636161,0.13103060267507047
2,10-11-12,3,0.1647747299204729,12x212,0.03115980001166463,10,0.06460343198708117,0.362462569480511,11,0.09453310720935089,0.1800558336557094,12,0.06262373832674552,0.13744053695849082
3,10-11-12,3,0.18124885187864156,12x212,0.04379359999438748,10,0.06688616458150423,0.34485389385620413,11,0.13489059037420048,0.14691093215348394,12,0.06515746870982787,0.11794148527750797
4,10-11-12,3,0.15793985100713206,12x212,0.05547739999019541,10,0.0668161530816433,0.34331446094955054,11,0.11372576747850961,0.18996718119290434,12,0.06570872065138043,0.1609427989745954
5,10-11-12,3,0.1817243161505957,12x212,0.05322639999212697,10,0.0701909872570839,0.33957578192444426,11,0.1168381197744475,0.15931590742656965,12,0.05785622879534494,0.1394011358116292
6,10-11-12,3,0.18868147946791902,12x212,0.051942799997050315,10,0.061820903714820054,0.36675212351729486,11,0.13758177913700206,0.176912984452077,12,0.15337833747423069,0.13439662283930157
7,10-11-12,3,0.194082287706105,12x212,0.04953859999659471,10,0.056697103869812256,0.3449041447522355,11,0.13650458010094504,0.19433077877016808,12,0.1878946127396305,0.166497137004922
8,10-11-12,3,0.1804121551666596,12x212,0.05163279999396764,10,0.05823981278414612,0.3471525089247904,11,0.10538018024350555,0.1882173180441362,12,0.09962582180868243,0.16408804499076046
9,10-11-12,3,0.1739423753417447,12x212,0.04787690000375733,10,0.059099553109907624,0.3312704777190992,11,0.09524135595368687,0.20076271680993624,12,0.0911341663154508,0.14132127169925765
10,10-11-12,3,0.23041780176734017,12x212,0.04357700000400655,10,0.0731384015076111,0.3749696165567532,11,0.16303993371806055,0.1426360536164871,12,0.18277542534570007,0.1364534842909719
