indice_interno,distribucion,numero_capas,error_final,forma_h_final,segundos_extraccion,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h
0,8-2,2,0.1850373765294923,2x212,0.013766699994448572,8,0.06867954069028494,0.3863470079572137,2,0.5523871006179948,0.3240949703076133
1,8-2,2,0.18871180452531877,2x212,0.011414999986300245,8,0.07401385016259768,0.4108736892591097,2,0.580030971720213,0.26952235144010317
2,8-2,2,0.2390030188736481,2x212,0.011693600012222305,8,0.07508238169729366,0.3363582255488888,2,0.5410699709128173,0.20174266511979716
3,8-2,2,0.16855961093569036,2x212,0.010188099986407906,8,0.07777835992524645,0.3141512654026875,2,0.5738614714475491,0.15337268510451685
4,8-2,2,0.26802135529536053,2x212,0.011062099976697937,8,0.0735635834955929,0.3155136667744441,2,0.5167498475262056,0.23581235879481383
5,8-2,2,0.3654685264364544,2x212,0.01085120000061579,8,0.07235180377259791,0.3443095046869515,2,0.47000244407494696,0.1547790699686747
6,8-2,2,0.20819974169517486,2x212,0.009630899992771447,8,0.07203602860686986,0.3839278001014825,2,0.5410356822046835,0.29644026083082126
7,8-2,2,0.2394918527578318,2x212,0.010245499986922368,8,0.07689901754865619,0.37838661317771677,2,0.4445601481600589,0.25649325309325066
8,8-2,2,0.2256829133026452,2x212,0.009332899993751198,8,0.0585736871917826,0.33673683159272466,2,0.6031111377520737,0.31438332966511084
9,8-2,2,0.2615781341663206,2x212,0.010219699994195253,8,0.06651334209936297,0.36541410737452146,2,0.614648886233451,0.30100137284467754
10,8-2,2,0.21081309228534606,2x212,0.010490200016647577,8,0.07314317719576546,0.39400552337083583,2,0.5910744283401119,0.2928106779303388
11,8-2,2,0.30753320199964485,2x212,0.009019399993121624,8,0.08524725232087053,0.30724815871294275,2,0.45631652255058475,0.18273463482376906
12,8-2,2,0.22705570008270584,2x212,0.012129500013543293,8,0.07385759047930798,0.35227016149390206,2,0.46066234060736644,0.286649585663323
13,8-2,2,0.22723653742177258,2x212,0.009413899999344721,8,0.06939474854317124,0.4129031039943759,2,0.5121999744844156,0.3234886734953346
14,8-2,2,0.29927914349560225,2x212,0.008945800014771521,8,0.07823118715754634,0.37454718175916557,2,0.5833554871332955,0.16157293995447342
15,8-2,2,0.369679590385925,2x212,0.009955099987564608,8,0.08068939657039208,0.3019905341657572,2,0.495221102045964,0.10930914099572542
16,8-2,2,0.19443959242392456,2x212,0.00932819998706691,8,0.06430447074474419,0.3510989547412406,2,0.536442457466071,0.28687146080307707
17,8-2,2,0.23962430779596636,2x212,0.009988600009819493,8,0.07355850578775104,0.3591032637802825,2,0.4693586287965796,0.37733911379092255
18,8-2,2,0.2281544616525954,2x212,0.009681600000476465,8,0.07611953335418274,0.31032693908697434,2,0.5619380975652936,0.17450504387665774
19,8-2,2,0.28965936528541963,2x212,0.009111999999731779,8,0.09372601621492498,0.360796165843536,2,0.5357313765577387,0.2457125112147781
20,8-2,2,0.24018966544990905,2x212,0.010244700009934604,8,0.07641270780804764,0.3445414952176503,2,0.5326157581275498,0.23687480993172175
21,8-2,2,0.22690224488229355,2x212,0.00940680000348948,8,0.07888870286738547,0.40083033400151574,2,0.332565158865309,0.1761583604063852
22,8-2,2,0.2939336797770459,2x212,0.009654900000896305,8,0.09595084710676863,0.3276764202031825,2,0.43837823949284427,0.2379089690568481
23,8-2,2,0.27226919367003677,2x212,0.009267199988244101,8,0.08392927718077817,0.3602148124380961,2,0.5899922371565991,0.24802033592878692
24,8-2,2,0.2760318285889723,2x212,0.009345200000097975,8,0.08351883256833614,0.3574608685619938,2,0.5766315086321128,0.2792086521561207
25,8-2,2,0.24349433581975616,2x212,0.012050799996359274,8,0.08273545697902918,0.36369989895155336,2,0.41990454948032413,0.2528436844494234
26,8-2,2,0.28378616573777415,2x212,0.010200199991231784,8,0.07477021040645893,0.25637482445676774,2,0.6191786360748355,0.18967587126579613
27,8-2,2,0.24516386154583497,2x212,0.011320199992042035,8,0.07144455040240687,0.33731754888915244,2,0.6326268616802049,0.2611585446264073
28,8-2,2,0.23826856596684823,2x212,0.011136199987959117,8,0.07808577964070149,0.2911646370253057,2,0.5413822231119749,0.17484592758687378
29,8-2,2,0.30217535790819694,2x212,0.010098699975060299,8,0.07134928809960507,0.26944249897608596,2,0.5022884533125573,0.18879725304715103
30,8-2,2,0.24177950890358324,2x212,0.009848900022916496,8,0.0626871388217657,0.3754558073970153,2,0.5371338961775588,0.2630119064003286
31,8-2,2,0.306781098462724,2x212,0.011754600011045113,8,0.08238119705692905,0.3076052259417744,2,0.49151423985003223,0.24978766356271281
32,8-2,2,0.20767099400132835,2x212,0.015191499987849966,8,0.07397735689506608,0.3721426043037686,2,0.5543978391751669,0.24650933822360432
33,8-2,2,0.3076948265412202,2x212,0.014563099975930527,8,0.07230556540115507,0.3231001908914349,2,0.5323014496507598,0.20847287556381255
34,8-2,2,0.36502586242187535,2x212,0.011930300010135397,8,0.07151184945104291,0.26729086760453846,2,0.606491098736051,0.2858828372184766
35,8-2,2,0.2879405553641443,2x212,0.010345299990149215,8,0.06453822330069055,0.28572306275076054,2,0.6410727654792644,0.28644281507697
36,8-2,2,0.19016338842925815,2x212,0.012770700006512925,8,0.05499968403152013,0.322311557995291,2,0.46307827666617374,0.1477296304642014
37,8-2,2,0.24598954366973028,2x212,0.01134769999771379,8,0.060866672170644,0.35592770472255536,2,0.5066430491243273,0.2852770780809979
38,8-2,2,0.25151707128147677,2x212,0.011878999997861683,8,0.05065223207088394,0.4115890238123959,2,0.5251390896672515,0.3201359418243718
39,8-2,2,0.20413626821584047,2x212,0.01510200000484474,8,0.045408125391716625,0.3604211914891953,2,0.5796521779522631,0.25078378927383227
40,8-2,2,0.2540946808102321,2x212,0.015082500001881272,8,0.07522968416998795,0.39715678912906954,2,0.463458431615183,0.20504470686765658
41,8-2,2,0.25985250356478695,2x212,0.014491200010525063,8,0.060964621972644954,0.41043100793032167,2,0.5442241382089505,0.29708894451798945
42,8-2,2,0.23628000906840185,2x212,0.018488000001525506,8,0.07058773595812537,0.36101717595307253,2,0.37246033219440317,0.21529607685282331
43,8-2,2,0.31354392461908526,2x212,0.01926810000441037,8,0.062129149889958345,0.3282572948306867,2,0.4112371752028737,0.22356492123624172
44,8-2,2,0.3095216758579745,2x212,0.01355370000237599,8,0.07396944733952704,0.36992097001209895,2,0.4867029543379763,0.3110851811966534
45,8-2,2,0.35067472523013543,2x212,0.01403379999101162,8,0.07317739270298765,0.32120842572406316,2,0.62836896890761,0.19893004470868153
46,8-2,2,0.21452148868879742,2x212,0.012284900003578514,8,0.06889035742847369,0.3419359944107433,2,0.5260071580030409,0.2713167177534268
47,8-2,2,0.29317006568079784,2x212,0.01170480001019314,8,0.061620877746950006,0.3783979343428535,2,0.44402244762741805,0.1682795687762604
48,8-2,2,0.19426371746059312,2x212,0.01280110000516288,8,0.05707966150241041,0.37119520262533295,2,0.5169720981385633,0.24797437066323474
49,8-2,2,0.1543959423903445,2x212,0.011394500004826114,8,0.05796458421574011,0.41644153813241075,2,0.5179715919165365,0.31022180142823896
50,8-2,2,0.1703526978533479,2x212,0.018920700007583946,8,0.06776767056953006,0.3600175077421652,2,0.614169629846587,0.26200108073890516
51,8-2,2,0.21494685051809276,2x212,0.01892129998304881,8,0.06797537376224479,0.3813368858855725,2,0.5688907426617884,0.2228572201126411
52,8-2,2,0.33742284215279167,2x212,0.018566899991128594,8,0.07500212505189205,0.36792185551523976,2,0.48666067596823326,0.2284360463248149
53,8-2,2,0.17742831791380467,2x212,0.01789950000238605,8,0.06263722640402757,0.3820547020228539,2,0.5785431894830548,0.24100189919279225
54,8-2,2,0.22830313174372316,2x212,0.015047299995785579,8,0.06957352894526925,0.35305179883192317,2,0.2840517400252632,0.26935771645515993
55,8-2,2,0.2664505231611701,2x212,0.012505799997597933,8,0.06826793768648323,0.4046470786064256,2,0.534668500916976,0.16862445975918552
56,8-2,2,0.2512678834658082,2x212,0.013170499994885176,8,0.06250451645498625,0.39926086951725853,2,0.3193712908140373,0.2133666228540687
57,8-2,2,0.33341872770459446,2x212,0.013136499997926876,8,0.06900145024472645,0.3750102563499582,2,0.3909675087089516,0.1980726065183785
58,8-2,2,0.3237555775311391,2x212,0.015547799994237721,8,0.058670123134821395,0.31932027994064544,2,0.515882405208357,0.18391955843384217
59,8-2,2,0.2553556127222419,2x212,0.012846400000853464,8,0.06646539105123013,0.3355898127063529,2,0.5208599837258326,0.20076999357082154
60,8-2,2,0.26332589505666737,2x212,0.013726199977099895,8,0.06337419034001479,0.3991700955979365,2,0.3205091853784335,0.1055125605881218
61,8-2,2,0.21836872914775163,2x212,0.015776600019307807,8,0.0612574790152666,0.40952387435500454,2,0.5739379917164698,0.23998194931704062
62,8-2,2,0.21863882210446467,2x212,0.013437399989925325,8,0.054969234460236584,0.3768218776109104,2,0.4869211974920008,0.17177059642918976
63,8-2,2,0.23004850551496542,2x212,0.012027099990518764,8,0.06506205346419085,0.4113080739401565,2,0.5156949253408232,0.3217269498812373
64,8-2,2,0.32157496507156597,2x212,0.021395200019469485,8,0.06399278956974613,0.34177598923720937,2,0.47618956421160297,0.2347103671695041
65,8-2,2,0.2661788635897384,2x212,0.01998559999628924,8,0.0671257741371272,0.3451974503336152,2,0.5631423988744784,0.3296703890248346
66,8-2,2,0.13794162556838072,2x212,0.021143199992366135,8,0.054162169185782184,0.4594918530220572,2,0.3978918486575649,0.308398416515554
67,8-2,2,0.1953614493510148,2x212,0.017526200012071058,8,0.061088999123436856,0.47460115018863724,2,0.4191373871306717,0.2571976608569517
68,8-2,2,0.2734596440498407,2x212,0.016251399996690452,8,0.06695580814035053,0.36480481725825253,2,0.4435388667556733,0.19242959135055338
69,8-2,2,0.18421029549895387,2x212,0.017209600016940385,8,0.08876236371963797,0.3469476743747502,2,0.5388561201082477,0.194319089617051
70,8-2,2,0.29869418493327865,2x212,0.018096700019668788,8,0.07046267769027936,0.3725272330333536,2,0.5591820301135723,0.2941145026842563
71,8-2,2,0.23563592300883057,2x212,0.012904399976832792,8,0.06231660259793056,0.3195162482840796,2,0.46431235401047205,0.1984372426368754
72,8-2,2,0.27712123855038534,2x212,0.016333900013705716,8,0.06442084360548232,0.34971646308412735,2,0.3669978476046161,0.14511594637566028
73,8-2,2,0.15813541759454888,2x212,0.013196799991419539,8,0.07259069915209496,0.34448797583921625,2,0.4470292309523302,0.2060193582225363
74,8-2,2,0.29736782571496473,2x212,0.017729499988490716,8,0.07408733157335402,0.3722017934203542,2,0.5282786607721919,0.2894030442819311
75,8-2,2,0.20277506932927156,2x212,0.013945999991847202,8,0.07554610254442046,0.33892087007037713,2,0.4584147485152874,0.18631861404389521
