indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos
606,SNR_-8db,MS,New_MS_007.wav,10,DeepONMF_H1,1,0.3795496175165527,10x212,0.00849410006776452,10,0.3795496175165527,0.3297485393674744,0.007792899967171252
607,SNR_-8db,MS,New_MS_008.wav,10,DeepONMF_H1,1,0.3776733460949984,10x212,0.009361400036141276,10,0.3776733460949985,0.323792139085653,0.0084509999724105
608,SNR_-8db,MS,New_MS_009.wav,10,DeepONMF_H1,1,0.3857118976882172,10x212,0.008008500095456839,10,0.3857118976882172,0.3005889207744651,0.007351099979132414
609,SNR_-8db,MS,New_MS_010.wav,10,DeepONMF_H1,1,0.3850995038052421,10x212,0.008609900018200278,10,0.3850995038052421,0.3066667988698975,0.007646899903193116
610,SNR_-8db,MS,New_MS_011.wav,10,DeepONMF_H1,1,0.3804937385619098,10x212,0.008011300000362098,10,0.3804937385619099,0.33014092899929764,0.0074535999447107315
611,SNR_-8db,MS,New_MS_012.wav,10,DeepONMF_H1,1,0.38449731233953877,10x212,0.00786150002386421,10,0.38449731233953877,0.2789654444687969,0.007263900013640523
612,SNR_-8db,MS,New_MS_013.wav,10,DeepONMF_H1,1,0.37630623446749056,10x212,0.007793899974785745,10,0.37630623446749056,0.2772212258803611,0.007062299991957843
613,SNR_-8db,MS,New_MS_014.wav,10,DeepONMF_H1,1,0.3805420489730177,10x212,0.008167499909177423,10,0.3805420489730177,0.3031500100473312,0.007508500013500452
614,SNR_-8db,MS,New_MS_015.wav,10,DeepONMF_H1,1,0.39095655091809856,10x212,0.007845300016924739,10,0.39095655091809856,0.29903116498184956,0.00714709993917495
615,SNR_-8db,MS,New_MS_016.wav,10,DeepONMF_H1,1,0.29529386109410627,10x212,0.008275100030004978,10,0.29529386109410627,0.3495925539638204,0.00730150006711483
616,SNR_-8db,MS,New_MS_017.wav,10,DeepONMF_H1,1,0.3891709154848479,10x212,0.008135599899105728,10,0.3891709154848479,0.30793142075069313,0.007528199930675328
617,SNR_-8db,MS,New_MS_018.wav,10,DeepONMF_H1,1,0.38945657326418504,10x212,0.008121400023810565,10,0.38945657326418504,0.3272189673430775,0.007204000023193657
618,SNR_-8db,MS,New_MS_019.wav,10,DeepONMF_H1,1,0.38583909982185927,10x212,0.0082019999390468,10,0.38583909982185927,0.3202441783911817,0.007467299932613969
619,SNR_-8db,MS,New_MS_020.wav,10,DeepONMF_H1,1,0.38837833571042596,10x212,0.009080199990421534,10,0.38837833571042596,0.32713921285339265,0.007995199994184077
620,SNR_-8db,MS,New_MS_021.wav,10,DeepONMF_H1,1,0.3873651373530135,10x212,0.011462699971161783,10,0.3873651373530135,0.3165887351102763,0.010587100056000054
621,SNR_-8db,MS,New_MS_022.wav,10,DeepONMF_H1,1,0.39114540322648444,10x212,0.008661799947731197,10,0.39114540322648444,0.3368003404282253,0.00794760009739548
622,SNR_-8db,MS,New_MS_023.wav,10,DeepONMF_H1,1,0.38654330597939446,10x212,0.007414699997752905,10,0.3865433059793945,0.3112477301541527,0.006890499964356422
623,SNR_-8db,MS,New_MS_024.wav,10,DeepONMF_H1,1,0.38551294701320693,10x212,0.008914300007745624,10,0.38551294701320693,0.31538735602041773,0.00820959999691695
624,SNR_-8db,MS,New_MS_025.wav,10,DeepONMF_H1,1,0.38831750913477286,10x212,0.008899000007659197,10,0.38831750913477286,0.3153303277868757,0.008249699953012168
625,SNR_-8db,MS,New_MS_026.wav,10,DeepONMF_H1,1,0.3917001353159191,10x212,0.009371499996632338,10,0.3917001353159191,0.3113904057952729,0.008574699983000755
626,SNR_-8db,MS,New_MS_027.wav,10,DeepONMF_H1,1,0.3899496686535472,10x212,0.00881849997676909,10,0.3899496686535472,0.29583614944406056,0.007923900033347309
627,SNR_-8db,MS,New_MS_028.wav,10,DeepONMF_H1,1,0.39368150714418854,10x212,0.010130800073966384,10,0.39368150714418854,0.3026496323064691,0.009462099988013506
628,SNR_-8db,MS,New_MS_029.wav,10,DeepONMF_H1,1,0.3921502764036766,10x212,0.00821570004336536,10,0.39215027640367656,0.30168059951298026,0.007569099892862141
629,SNR_-8db,MS,New_MS_030.wav,10,DeepONMF_H1,1,0.38554867855238234,10x212,0.009139599977061152,10,0.38554867855238234,0.3436709953191729,0.008365599904209375
630,SNR_-8db,MS,New_MS_031.wav,10,DeepONMF_H1,1,0.39102110153673947,10x212,0.008843500050716102,10,0.39102110153673947,0.3172800936677272,0.007696000044234097
631,SNR_-8db,MS,New_MS_032.wav,10,DeepONMF_H1,1,0.3944145094107916,10x212,0.008783599943853915,10,0.3944145094107916,0.3120886186611497,0.00813700002618134
632,SNR_-8db,MS,New_MS_033.wav,10,DeepONMF_H1,1,0.3912268593172841,10x212,0.008142100065015256,10,0.3912268593172841,0.28657863726000754,0.007453200058080256
633,SNR_-8db,MS,New_MS_034.wav,10,DeepONMF_H1,1,0.39064778871668704,10x212,0.008131899987347424,10,0.39064778871668704,0.30438306884427113,0.007361399941146374
634,SNR_-8db,MS,New_MS_035.wav,10,DeepONMF_H1,1,0.3911599112891432,10x212,0.008823500014841557,10,0.39115991128914324,0.29389098865725244,0.008101099985651672
635,SNR_-8db,MS,New_MS_036.wav,10,DeepONMF_H1,1,0.38807551667765855,10x212,0.008395400014705956,10,0.38807551667765855,0.2983890795696022,0.00769400002900511
636,SNR_-8db,MS,New_MS_037.wav,10,DeepONMF_H1,1,0.38493035471666087,10x212,0.008402599953114986,10,0.38493035471666087,0.35078165592889826,0.007508300011977553
637,SNR_-8db,MS,New_MS_038.wav,10,DeepONMF_H1,1,0.38962716754263593,10x212,0.007776400074362755,10,0.38962716754263593,0.3280630028739535,0.007183999987319112
638,SNR_-8db,MS,New_MS_039.wav,10,DeepONMF_H1,1,0.38975076277416093,10x212,0.008100399980321527,10,0.38975076277416093,0.29373155491871883,0.00717819994315505
639,SNR_-8db,MS,New_MS_040.wav,10,DeepONMF_H1,1,0.387899211469989,10x212,0.008660999941639602,10,0.387899211469989,0.3263388260951033,0.00784799992106855
640,SNR_-8db,MS,New_MS_041.wav,10,DeepONMF_H1,1,0.38849152396949693,10x212,0.009009000030346215,10,0.38849152396949693,0.31769159798637325,0.008327599964104593
641,SNR_-8db,MS,New_MS_042.wav,10,DeepONMF_H1,1,0.39465254919453446,10x212,0.007610500091686845,10,0.3946525491945344,0.2868038367482044,0.007064400007948279
642,SNR_-8db,MS,New_MS_043.wav,10,DeepONMF_H1,1,0.3852956532812525,10x212,0.007595099974423647,10,0.38529565328125254,0.34811008210702415,0.006874899961985648
643,SNR_-8db,MS,New_MS_044.wav,10,DeepONMF_H1,1,0.3878637646770947,10x212,0.0076657000463455915,10,0.3878637646770947,0.289862856439061,0.00708789995405823
644,SNR_-8db,MS,New_MS_045.wav,10,DeepONMF_H1,1,0.38916440042552164,10x212,0.006997400079853833,10,0.38916440042552164,0.31804808551259034,0.006439700024202466
645,SNR_-8db,MS,New_MS_046.wav,10,DeepONMF_H1,1,0.38964166821712864,10x212,0.007955900044180453,10,0.38964166821712864,0.3131673279106096,0.007239500060677528
646,SNR_-8db,MS,New_MS_047.wav,10,DeepONMF_H1,1,0.39300407953947125,10x212,0.007328200037591159,10,0.39300407953947125,0.31082159883448557,0.006713500013574958
647,SNR_-8db,MS,New_MS_048.wav,10,DeepONMF_H1,1,0.3948224771403706,10x212,0.007999999914318323,10,0.3948224771403706,0.23438326845449717,0.0073235000018030405
648,SNR_-8db,MS,New_MS_049.wav,10,DeepONMF_H1,1,0.3885922496199791,10x212,0.007103100069798529,10,0.38859224961997907,0.3205538921572186,0.006436800002120435
