distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
12-8-3,3,KNN,DeepONMF_H3,1,158,33,7,2,0.955,0.9875,0.825,0.9575757575757575,0.90625
12-8-3,3,KNN,DeepONMF_H3,2,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
12-8-3,3,KNN,DeepONMF_H3,3,155,35,5,5,0.95,0.96875,0.875,0.96875,0.921875
12-8-3,3,KNN,DeepONMF_H3,4,158,35,5,2,0.965,0.9875,0.875,0.9693251533742331,0.93125
12-8-3,3,KNN,DeepONMF_H3,5,159,33,7,1,0.96,0.99375,0.825,0.9578313253012049,0.909375
12-8-3,3,KNN,DeepONMF_W,1,148,31,9,12,0.895,0.925,0.775,0.9426751592356688,0.8500000000000001
12-8-3,3,KNN,DeepONMF_W,2,148,32,8,12,0.9,0.925,0.8,0.9487179487179487,0.8625
12-8-3,3,KNN,DeepONMF_W,3,150,36,4,10,0.93,0.9375,0.9,0.974025974025974,0.91875
12-8-3,3,KNN,DeepONMF_W,4,150,30,10,10,0.9,0.9375,0.75,0.9375,0.84375
12-8-3,3,KNN,DeepONMF_W,5,150,33,7,10,0.915,0.9375,0.825,0.9554140127388535,0.88125
12-8-3,3,SVM,DeepONMF_H3,1,157,36,4,3,0.965,0.98125,0.9,0.9751552795031055,0.940625
12-8-3,3,SVM,DeepONMF_H3,2,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
12-8-3,3,SVM,DeepONMF_H3,3,155,37,3,5,0.96,0.96875,0.925,0.9810126582278481,0.946875
12-8-3,3,SVM,DeepONMF_H3,4,156,36,4,4,0.96,0.975,0.9,0.975,0.9375
12-8-3,3,SVM,DeepONMF_H3,5,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
12-8-3,3,SVM,DeepONMF_W,1,146,39,1,14,0.925,0.9125,0.975,0.9931972789115646,0.94375
12-8-3,3,SVM,DeepONMF_W,2,143,39,1,17,0.91,0.89375,0.975,0.9930555555555556,0.934375
12-8-3,3,SVM,DeepONMF_W,3,150,37,3,10,0.935,0.9375,0.925,0.9803921568627451,0.93125
12-8-3,3,SVM,DeepONMF_W,4,147,38,2,13,0.925,0.91875,0.95,0.9865771812080537,0.934375
12-8-3,3,SVM,DeepONMF_W,5,148,36,4,12,0.92,0.925,0.9,0.9736842105263158,0.9125000000000001
12-8-3,3,UjaNet,DeepONMF_H3,1,160,38,2,0,0.99,1.0,0.95,0.9876543209876543,0.975
12-8-3,3,UjaNet,DeepONMF_H3,2,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
12-8-3,3,UjaNet,DeepONMF_H3,3,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
12-8-3,3,UjaNet,DeepONMF_H3,4,157,40,0,3,0.985,0.98125,1.0,1.0,0.990625
12-8-3,3,UjaNet,DeepONMF_H3,5,160,39,1,0,0.995,1.0,0.975,0.9937888198757764,0.9875
12-8-3,3,UjaNet,DeepONMF_W,1,156,34,6,4,0.95,0.975,0.85,0.9629629629629629,0.9125
12-8-3,3,UjaNet,DeepONMF_W,2,156,37,3,4,0.965,0.975,0.925,0.9811320754716981,0.95
12-8-3,3,UjaNet,DeepONMF_W,3,159,33,7,1,0.96,0.99375,0.825,0.9578313253012049,0.909375
12-8-3,3,UjaNet,DeepONMF_W,4,158,37,3,2,0.975,0.9875,0.925,0.9813664596273292,0.95625
12-8-3,3,UjaNet,DeepONMF_W,5,159,37,3,1,0.98,0.99375,0.925,0.9814814814814815,0.9593750000000001
