indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,SNR_0db,N,New_N_001.wav,20-13-9-6,DeepONMF_H4,4,nndsvd,0.3941507349249756,6x212,0.034007799928076565,20,0.2585844412499764,0.2960282162429591,0.021521999966353178,13,0.17390532788286756,0.3072877383689925,0.0053425999358296394,9,0.14402323763121466,0.31242287857355666,0.0031805000035092235,6,0.1370955917177384,0.32351975190876264,0.002713100053369999
1,SNR_0db,N,New_N_002.wav,20-13-9-6,DeepONMF_H4,4,nndsvd,0.3880687630197463,6x212,0.033731100033037364,20,0.2557316188901684,0.3184303864947649,0.022109400015324354,13,0.15962526960189508,0.31864801950050914,0.004621900035999715,9,0.1394535265342796,0.32554154339753844,0.0031423999462276697,6,0.13509422845263747,0.34000113402881726,0.0026666000485420227
2,SNR_0db,N,New_N_003.wav,20-13-9-6,DeepONMF_H4,4,nndsvd,0.3959862489373835,6x212,0.03272120002657175,20,0.2617797461424991,0.3099403454543803,0.02041489991825074,13,0.158426278483819,0.3127163481082332,0.005055100074969232,9,0.14013843730676628,0.3141180213049735,0.0031705000437796116,6,0.13720881159531262,0.3232816810964578,0.002711700042709708
3,SNR_0db,N,New_N_004.wav,20-13-9-6,DeepONMF_H4,4,nndsvd,0.39541502097950826,6x212,0.03506190003827214,20,0.2616051155423246,0.3126796682967741,0.022076199995353818,13,0.16531147607553426,0.32276418973208554,0.005071100080385804,9,0.14455721515972825,0.31659046914660344,0.003795200027525425,6,0.13850930137224254,0.33708360526241576,0.003197500016540289
4,SNR_0db,N,New_N_005.wav,20-13-9-6,DeepONMF_H4,4,nndsvd,0.38780701096847775,6x212,0.032449399936012924,20,0.25866010454320604,0.3067374939749075,0.020291300024837255,13,0.1604845245711741,0.3040466714656387,0.004799099988304079,9,0.14163238506245387,0.31242229947624733,0.0032742000184953213,6,0.13664391499014794,0.33019828840244597,0.002750599989667535
5,SNR_0db,N,New_N_006.wav,20-13-9-6,DeepONMF_H4,4,nndsvd,0.39319125274950756,6x212,0.03224820003379136,20,0.2598775353162541,0.30973742422644984,0.019949399982579052,13,0.1715592521421152,0.3092530137053932,0.005017900024540722,9,0.14304164235858752,0.32032639221801623,0.0033352000173181295,6,0.13990138213453027,0.31061176304048266,0.002776099951006472
6,SNR_0db,N,New_N_007.wav,20-13-9-6,DeepONMF_H4,4,nndsvd,0.3937615842611516,6x212,0.035056900000199676,20,0.25998747735276645,0.3097747473434475,0.021866400027647614,13,0.16471306007899653,0.31496784737235795,0.005617699935100973,9,0.14307651153515225,0.306855352136673,0.0033098000567406416,6,0.14227791073850413,0.2960555061528111,0.0027996000135317445
7,SNR_0db,N,New_N_008.wav,20-13-9-6,DeepONMF_H4,4,nndsvd,0.394585317193436,6x212,0.03506799996830523,20,0.25527644881134004,0.3051966394699609,0.02301220002118498,13,0.1701720215158057,0.29866976029038256,0.004877200000919402,9,0.14976476025319294,0.3072185302674505,0.003389199962839484,6,0.13643148066345845,0.3024492778591262,0.0028448000084608793
8,SNR_0db,N,New_N_009.wav,20-13-9-6,DeepONMF_H4,4,nndsvd,0.3920201143530915,6x212,0.032911800080910325,20,0.25761253703040826,0.3076569954800541,0.020021399948745966,13,0.16368704500668604,0.32220086733235104,0.005379000096581876,9,0.14378458721334045,0.3281868688441995,0.0031835000263527036,6,0.13981303508905818,0.32614601571341634,0.002736700000241399
9,SNR_0db,N,New_N_010.wav,20-13-9-6,DeepONMF_H4,4,nndsvd,0.3904470319267157,6x212,0.03350320004392415,20,0.2588133630587516,0.3079144027537128,0.022392200073227286,13,0.16280691562622202,0.3104363954648383,0.0043614000314846635,9,0.14509440872619356,0.3240205582828782,0.0031115999445319176,6,0.1412185235856729,0.3416038439144708,0.0026440999936312437
