distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
6-5-3,3,KNN,DeepONMF_H3,1,158,32,8,2,0.95,0.9875,0.8,0.9518072289156626,0.89375
6-5-3,3,KNN,DeepONMF_H3,2,157,37,3,3,0.97,0.98125,0.925,0.98125,0.953125
6-5-3,3,KNN,DeepONMF_H3,3,157,34,6,3,0.955,0.98125,0.85,0.9631901840490797,0.9156249999999999
6-5-3,3,KNN,DeepONMF_H3,4,156,33,7,4,0.945,0.975,0.825,0.9570552147239264,0.8999999999999999
6-5-3,3,KNN,DeepONMF_H3,5,158,33,7,2,0.955,0.9875,0.825,0.9575757575757575,0.90625
6-5-3,3,KNN,DeepONMF_W,1,148,32,8,12,0.9,0.925,0.8,0.9487179487179487,0.8625
6-5-3,3,KNN,DeepONMF_W,2,146,32,8,14,0.89,0.9125,0.8,0.948051948051948,0.85625
6-5-3,3,KNN,DeepONMF_W,3,148,30,10,12,0.89,0.925,0.75,0.9367088607594937,0.8375
6-5-3,3,KNN,DeepONMF_W,4,149,31,9,11,0.9,0.93125,0.775,0.9430379746835443,0.853125
6-5-3,3,KNN,DeepONMF_W,5,153,31,9,7,0.92,0.95625,0.775,0.9444444444444444,0.8656250000000001
6-5-3,3,SVM,DeepONMF_H3,1,158,37,3,2,0.975,0.9875,0.925,0.9813664596273292,0.95625
6-5-3,3,SVM,DeepONMF_H3,2,158,38,2,2,0.98,0.9875,0.95,0.9875,0.96875
6-5-3,3,SVM,DeepONMF_H3,3,155,37,3,5,0.96,0.96875,0.925,0.9810126582278481,0.946875
6-5-3,3,SVM,DeepONMF_H3,4,156,36,4,4,0.96,0.975,0.9,0.975,0.9375
6-5-3,3,SVM,DeepONMF_H3,5,158,39,1,2,0.985,0.9875,0.975,0.9937106918238994,0.98125
6-5-3,3,SVM,DeepONMF_W,1,144,39,1,16,0.915,0.9,0.975,0.993103448275862,0.9375
6-5-3,3,SVM,DeepONMF_W,2,140,38,2,20,0.89,0.875,0.95,0.9859154929577465,0.9125
6-5-3,3,SVM,DeepONMF_W,3,143,37,3,17,0.9,0.89375,0.925,0.9794520547945206,0.909375
6-5-3,3,SVM,DeepONMF_W,4,146,38,2,14,0.92,0.9125,0.95,0.9864864864864865,0.9312499999999999
6-5-3,3,SVM,DeepONMF_W,5,146,37,3,14,0.915,0.9125,0.925,0.9798657718120806,0.91875
6-5-3,3,UjaNet,DeepONMF_H3,1,160,36,4,0,0.98,1.0,0.9,0.975609756097561,0.95
6-5-3,3,UjaNet,DeepONMF_H3,2,159,40,0,1,0.995,0.99375,1.0,1.0,0.996875
6-5-3,3,UjaNet,DeepONMF_H3,3,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
6-5-3,3,UjaNet,DeepONMF_H3,4,158,39,1,2,0.985,0.9875,0.975,0.9937106918238994,0.98125
6-5-3,3,UjaNet,DeepONMF_H3,5,160,40,0,0,1.0,1.0,1.0,1.0,1.0
6-5-3,3,UjaNet,DeepONMF_W,1,154,38,2,6,0.96,0.9625,0.95,0.9871794871794872,0.95625
6-5-3,3,UjaNet,DeepONMF_W,2,158,37,3,2,0.975,0.9875,0.925,0.9813664596273292,0.95625
6-5-3,3,UjaNet,DeepONMF_W,3,150,36,4,10,0.93,0.9375,0.9,0.974025974025974,0.91875
6-5-3,3,UjaNet,DeepONMF_W,4,156,38,2,4,0.97,0.975,0.95,0.9873417721518988,0.9624999999999999
6-5-3,3,UjaNet,DeepONMF_W,5,159,37,3,1,0.98,0.99375,0.925,0.9814814814814815,0.9593750000000001
