indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos
0,SNR_5db,N,New_N_001.wav,24,DeepONMF_H1,1,nndsvd,0.18172352161903713,24x212,0.029936500010080636,24,0.18172352161903713,0.2884864568627596,0.029136800090782344
1,SNR_5db,N,New_N_002.wav,24,DeepONMF_H1,1,nndsvd,0.18060919534330466,24x212,0.02434579993132502,24,0.18060919534330466,0.2944259726568704,0.023553799954243004
2,SNR_5db,N,New_N_003.wav,24,DeepONMF_H1,1,nndsvd,0.17923806819258956,24x212,0.0239397999830544,24,0.17923806819258956,0.2942404587603856,0.023292499943636358
3,SNR_5db,N,New_N_004.wav,24,DeepONMF_H1,1,nndsvd,0.1835705998109187,24x212,0.02312009991146624,24,0.1835705998109187,0.29527020184460895,0.022385100019164383
4,SNR_5db,N,New_N_005.wav,24,DeepONMF_H1,1,nndsvd,0.18172975138346908,24x212,0.024990699952468276,24,0.18172975138346908,0.2913186485916908,0.024310800014063716
5,SNR_5db,N,New_N_006.wav,24,DeepONMF_H1,1,nndsvd,0.18456664507946757,24x212,0.023169699939899147,24,0.18456664507946757,0.2881661106256354,0.022396499989554286
6,SNR_5db,N,New_N_007.wav,24,DeepONMF_H1,1,nndsvd,0.17899145536057814,24x212,0.02462569996714592,24,0.17899145536057814,0.28453198461066825,0.023946800036355853
7,SNR_5db,N,New_N_008.wav,24,DeepONMF_H1,1,nndsvd,0.18300530376746638,24x212,0.022129999939352274,24,0.18300530376746635,0.2886213181454001,0.021286999923177063
8,SNR_5db,N,New_N_009.wav,24,DeepONMF_H1,1,nndsvd,0.1836849042349732,24x212,0.02563449996523559,24,0.1836849042349732,0.28727784075042273,0.02487490000203252
9,SNR_5db,N,New_N_010.wav,24,DeepONMF_H1,1,nndsvd,0.18790787497764794,24x212,0.02405049989465624,24,0.18790787497764794,0.2883184031651956,0.023319500032812357
10,SNR_5db,N,New_N_011.wav,24,DeepONMF_H1,1,nndsvd,0.18200287329067183,24x212,0.025660599931143224,24,0.18200287329067183,0.2826758804245218,0.024511100025847554
11,SNR_5db,N,New_N_012.wav,24,DeepONMF_H1,1,nndsvd,0.184259096189285,24x212,0.023169499938376248,24,0.184259096189285,0.2856540055838703,0.022485500085167587
12,SNR_5db,N,New_N_013.wav,24,DeepONMF_H1,1,nndsvd,0.18103878103306056,24x212,0.024200799991376698,24,0.18103878103306056,0.28764916492353654,0.023288799915462732
13,SNR_5db,N,New_N_014.wav,24,DeepONMF_H1,1,nndsvd,0.1821648231347674,24x212,0.02374020009301603,24,0.1821648231347674,0.29793961205729425,0.02285980002488941
14,SNR_5db,N,New_N_015.wav,24,DeepONMF_H1,1,nndsvd,0.18639388967347056,24x212,0.02617860003374517,24,0.18639388967347056,0.2899684561545423,0.025225100107491016
15,SNR_5db,N,New_N_016.wav,24,DeepONMF_H1,1,nndsvd,0.1805945480001635,24x212,0.024262099992483854,24,0.1805945480001635,0.2971917028094692,0.02339180000126362
16,SNR_5db,N,New_N_017.wav,24,DeepONMF_H1,1,nndsvd,0.18713866482831676,24x212,0.02588219998870045,24,0.18713866482831676,0.29300088774644123,0.024746700073592365
17,SNR_5db,N,New_N_018.wav,24,DeepONMF_H1,1,nndsvd,0.1835631802128402,24x212,0.02490570000372827,24,0.1835631802128402,0.288912321188635,0.024002699996344745
18,SNR_5db,N,New_N_019.wav,24,DeepONMF_H1,1,nndsvd,0.18535814827649244,24x212,0.02400039997883141,24,0.18535814827649244,0.28928991608070725,0.02337499998975545
19,SNR_5db,N,New_N_020.wav,24,DeepONMF_H1,1,nndsvd,0.18306321307887125,24x212,0.02537260006647557,24,0.18306321307887125,0.2812226971995184,0.024640100076794624
20,SNR_5db,N,New_N_021.wav,24,DeepONMF_H1,1,nndsvd,0.18076592484160373,24x212,0.02415030007250607,24,0.1807659248416037,0.2890750156003676,0.023348300019279122
21,SNR_5db,N,New_N_022.wav,24,DeepONMF_H1,1,nndsvd,0.1831160736836817,24x212,0.025907900067977607,24,0.1831160736836817,0.2789046720507711,0.02514569996856153
22,SNR_5db,N,New_N_023.wav,24,DeepONMF_H1,1,nndsvd,0.18091095917652167,24x212,0.023075200035236776,24,0.18091095917652167,0.2937512060416618,0.022368100006133318
23,SNR_5db,N,New_N_024.wav,24,DeepONMF_H1,1,nndsvd,0.18131541621724265,24x212,0.025277099921368062,24,0.18131541621724265,0.28963387896365633,0.02459630009252578
24,SNR_5db,N,New_N_025.wav,24,DeepONMF_H1,1,nndsvd,0.18912612543216498,24x212,0.0270655999192968,24,0.18912612543216498,0.28211446685504393,0.026185099966824055
25,SNR_5db,N,New_N_026.wav,24,DeepONMF_H1,1,nndsvd,0.18307908786527255,24x212,0.02913129993248731,24,0.18307908786527255,0.2799544685269637,0.028325599967502058
26,SNR_5db,N,New_N_027.wav,24,DeepONMF_H1,1,nndsvd,0.18152861122530004,24x212,0.028325899969786406,24,0.18152861122530004,0.2867527900980828,0.027538099908269942
27,SNR_5db,N,New_N_028.wav,24,DeepONMF_H1,1,nndsvd,0.18108213172011708,24x212,0.02573359990492463,24,0.18108213172011708,0.2917929617908663,0.024820700054988265
28,SNR_5db,N,New_N_029.wav,24,DeepONMF_H1,1,nndsvd,0.18325368442652035,24x212,0.025694799958728254,24,0.18325368442652035,0.287085371647956,0.02496189996600151
29,SNR_5db,N,New_N_030.wav,24,DeepONMF_H1,1,nndsvd,0.18319933248108317,24x212,0.023612799937836826,24,0.18319933248108317,0.28758077526700315,0.022880799951963127
30,SNR_5db,N,New_N_031.wav,24,DeepONMF_H1,1,nndsvd,0.18229620731836754,24x212,0.026847800007089972,24,0.18229620731836754,0.2947257565137559,0.026104899938218296
31,SNR_5db,N,New_N_032.wav,24,DeepONMF_H1,1,nndsvd,0.18452570103340085,24x212,0.027856500004418194,24,0.18452570103340085,0.2894702501989217,0.026928700041025877
32,SNR_5db,N,New_N_033.wav,24,DeepONMF_H1,1,nndsvd,0.18123767158151113,24x212,0.027566100005060434,24,0.18123767158151116,0.287677738642297,0.026848800014704466
33,SNR_5db,N,New_N_034.wav,24,DeepONMF_H1,1,nndsvd,0.18104346501343396,24x212,0.02754460007417947,24,0.18104346501343396,0.28214696329954114,0.02680220000911504
34,SNR_5db,N,New_N_035.wav,24,DeepONMF_H1,1,nndsvd,0.18212956618401577,24x212,0.027103599975816905,24,0.18212956618401577,0.2947246091727118,0.026254599913954735
35,SNR_5db,N,New_N_036.wav,24,DeepONMF_H1,1,nndsvd,0.18128625779632634,24x212,0.025365400011651218,24,0.18128625779632634,0.2910601422074995,0.02464479999616742
36,SNR_5db,N,New_N_037.wav,24,DeepONMF_H1,1,nndsvd,0.14007270814993533,24x212,0.024668200057931244,24,0.14007270814993533,0.29009357560763704,0.02397400001063943
37,SNR_5db,N,New_N_038.wav,24,DeepONMF_H1,1,nndsvd,0.1822153069164371,24x212,0.023701000027358532,24,0.18221530691643711,0.28339075664580715,0.022943600080907345
38,SNR_5db,N,New_N_039.wav,24,DeepONMF_H1,1,nndsvd,0.18230712476833857,24x212,0.027303499984554946,24,0.18230712476833857,0.2802080131062399,0.026518400060012937
