,N,AS,MR,MS,MVP
N,97.0,0.0,0.0,0.5,2.5
AS,0.0,95.0,3.0,0.5,1.5
MR,2.5,3.0,90.5,2.5,1.5
MS,0.5,0.5,2.0,93.5,3.5000000000000004
MVP,6.0,3.0,3.0,1.5,86.5
