,N,AS,MR,MS,MVP
N,99.0,0.0,0.5,0.0,0.5
AS,0.0,97.0,2.0,0.0,1.0
MR,0.5,2.5,94.5,2.0,0.5
MS,0.0,0.5,1.0,94.0,4.5
MVP,1.0,1.5,1.5,1.5,94.5
