distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
15-8-3,3,KNN,DeepONMF_H3,1,159,33,7,1,0.96,0.99375,0.825,0.9578313253012049,0.909375
15-8-3,3,KNN,DeepONMF_H3,2,157,37,3,3,0.97,0.98125,0.925,0.98125,0.953125
15-8-3,3,KNN,DeepONMF_H3,3,157,33,7,3,0.95,0.98125,0.825,0.9573170731707317,0.903125
15-8-3,3,KNN,DeepONMF_H3,4,156,36,4,4,0.96,0.975,0.9,0.975,0.9375
15-8-3,3,KNN,DeepONMF_H3,5,159,35,5,1,0.97,0.99375,0.875,0.9695121951219512,0.934375
15-8-3,3,KNN,DeepONMF_W,1,149,33,7,11,0.91,0.93125,0.825,0.9551282051282052,0.878125
15-8-3,3,KNN,DeepONMF_W,2,149,32,8,11,0.905,0.93125,0.8,0.9490445859872612,0.8656250000000001
15-8-3,3,KNN,DeepONMF_W,3,149,35,5,11,0.92,0.93125,0.875,0.9675324675324676,0.903125
15-8-3,3,KNN,DeepONMF_W,4,145,31,9,15,0.88,0.90625,0.775,0.9415584415584416,0.840625
15-8-3,3,KNN,DeepONMF_W,5,153,30,10,7,0.915,0.95625,0.75,0.9386503067484663,0.853125
15-8-3,3,SVM,DeepONMF_H3,1,158,37,3,2,0.975,0.9875,0.925,0.9813664596273292,0.95625
15-8-3,3,SVM,DeepONMF_H3,2,157,37,3,3,0.97,0.98125,0.925,0.98125,0.953125
15-8-3,3,SVM,DeepONMF_H3,3,154,37,3,6,0.955,0.9625,0.925,0.9808917197452229,0.9437500000000001
15-8-3,3,SVM,DeepONMF_H3,4,156,37,3,4,0.965,0.975,0.925,0.9811320754716981,0.95
15-8-3,3,SVM,DeepONMF_H3,5,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
15-8-3,3,SVM,DeepONMF_W,1,144,39,1,16,0.915,0.9,0.975,0.993103448275862,0.9375
15-8-3,3,SVM,DeepONMF_W,2,146,37,3,14,0.915,0.9125,0.925,0.9798657718120806,0.91875
15-8-3,3,SVM,DeepONMF_W,3,149,37,3,11,0.93,0.93125,0.925,0.9802631578947368,0.9281250000000001
15-8-3,3,SVM,DeepONMF_W,4,143,39,1,17,0.91,0.89375,0.975,0.9930555555555556,0.934375
15-8-3,3,SVM,DeepONMF_W,5,148,37,3,12,0.925,0.925,0.925,0.9801324503311258,0.925
15-8-3,3,UjaNet,DeepONMF_H3,1,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
15-8-3,3,UjaNet,DeepONMF_H3,2,158,39,1,2,0.985,0.9875,0.975,0.9937106918238994,0.98125
15-8-3,3,UjaNet,DeepONMF_H3,3,158,39,1,2,0.985,0.9875,0.975,0.9937106918238994,0.98125
15-8-3,3,UjaNet,DeepONMF_H3,4,157,39,1,3,0.98,0.98125,0.975,0.9936708860759493,0.9781249999999999
15-8-3,3,UjaNet,DeepONMF_H3,5,159,40,0,1,0.995,0.99375,1.0,1.0,0.996875
15-8-3,3,UjaNet,DeepONMF_W,1,151,38,2,9,0.945,0.94375,0.95,0.9869281045751634,0.9468749999999999
15-8-3,3,UjaNet,DeepONMF_W,2,159,36,4,1,0.975,0.99375,0.9,0.9754601226993865,0.946875
15-8-3,3,UjaNet,DeepONMF_W,3,150,35,5,10,0.925,0.9375,0.875,0.967741935483871,0.90625
15-8-3,3,UjaNet,DeepONMF_W,4,155,37,3,5,0.96,0.96875,0.925,0.9810126582278481,0.946875
15-8-3,3,UjaNet,DeepONMF_W,5,159,36,4,1,0.975,0.99375,0.9,0.9754601226993865,0.946875
