clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,38,158,2,2,0.98,0.95,0.9875,0.95,0.96875,40
AS,27,156,4,13,0.915,0.675,0.975,0.8709677419354839,0.825,40
MR,35,153,7,5,0.94,0.875,0.95625,0.8333333333333334,0.915625,40
MS,35,150,10,5,0.925,0.875,0.9375,0.7777777777777778,0.90625,40
MVP,34,152,8,6,0.93,0.85,0.95,0.8095238095238095,0.8999999999999999,40
PROMEDIO_MACRO,169,769,31,31,0.938,0.845,0.96125,0.8483205325140808,0.903125,200
