distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
14-8-5-3,4,KNN,DeepONMF_H4,1,PROMEDIO_MACRO,167,767,33,33,0.9339999999999999,0.835,0.9587499999999999,0.846172482488272,0.896875,200
14-8-5-3,4,KNN,DeepONMF_H4,2,PROMEDIO_MACRO,168,768,32,32,0.9360000000000002,0.8400000000000001,0.96,0.8471730594986407,0.9,200
14-8-5-3,4,KNN,DeepONMF_H4,3,PROMEDIO_MACRO,165,765,35,35,0.9299999999999999,0.825,0.95625,0.8390882739162429,0.890625,200
14-8-5-3,4,KNN,DeepONMF_H4,4,PROMEDIO_MACRO,160,760,40,40,0.9199999999999999,0.8,0.95,0.8154089928654388,0.875,200
14-8-5-3,4,KNN,DeepONMF_H4,5,PROMEDIO_MACRO,166,766,34,34,0.932,0.8299999999999998,0.9575000000000001,0.8573019936330006,0.89375,200
14-8-5-3,4,KNN,DeepONMF_W,1,PROMEDIO_MACRO,139,739,61,61,0.8779999999999999,0.695,0.9237500000000001,0.7079726071030418,0.809375,200
14-8-5-3,4,KNN,DeepONMF_W,2,PROMEDIO_MACRO,128,728,72,72,0.8559999999999999,0.64,0.9099999999999999,0.6701384092232844,0.775,200
14-8-5-3,4,KNN,DeepONMF_W,3,PROMEDIO_MACRO,137,737,63,63,0.874,0.685,0.92125,0.6991213983149468,0.803125,200
14-8-5-3,4,KNN,DeepONMF_W,4,PROMEDIO_MACRO,134,734,66,66,0.868,0.6699999999999999,0.9175000000000001,0.6815695151858139,0.79375,200
14-8-5-3,4,KNN,DeepONMF_W,5,PROMEDIO_MACRO,130,730,70,70,0.86,0.65,0.9125,0.6708091978717642,0.78125,200
14-8-5-3,4,SVM,DeepONMF_H4,1,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.9247886347886348,0.953125,200
14-8-5-3,4,SVM,DeepONMF_H4,2,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.875884779177462,0.921875,200
14-8-5-3,4,SVM,DeepONMF_H4,3,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.8992265401122911,0.9375,200
14-8-5-3,4,SVM,DeepONMF_H4,4,PROMEDIO_MACRO,178,778,22,22,0.9560000000000001,0.89,0.9724999999999999,0.8907433217189314,0.93125,200
14-8-5-3,4,SVM,DeepONMF_H4,5,PROMEDIO_MACRO,186,786,14,14,0.9719999999999999,0.9299999999999999,0.9824999999999999,0.9330694908955779,0.95625,200
14-8-5-3,4,SVM,DeepONMF_W,1,PROMEDIO_MACRO,149,749,51,51,0.898,0.7449999999999999,0.93625,0.7660945023902259,0.840625,200
14-8-5-3,4,SVM,DeepONMF_W,2,PROMEDIO_MACRO,151,751,49,49,0.9019999999999999,0.755,0.9387500000000001,0.7759533709533709,0.846875,200
14-8-5-3,4,SVM,DeepONMF_W,3,PROMEDIO_MACRO,148,748,52,52,0.8960000000000001,0.74,0.9349999999999999,0.7489873603637612,0.8375,200
14-8-5-3,4,SVM,DeepONMF_W,4,PROMEDIO_MACRO,150,750,50,50,0.9,0.75,0.9375,0.7511424037464209,0.84375,200
14-8-5-3,4,SVM,DeepONMF_W,5,PROMEDIO_MACRO,148,748,52,52,0.8960000000000001,0.74,0.9349999999999999,0.750898836192954,0.8375,200
14-8-5-3,4,UjaNet,DeepONMF_H4,1,PROMEDIO_MACRO,189,789,11,11,0.978,0.945,0.9862500000000001,0.9449749843652283,0.965625,200
14-8-5-3,4,UjaNet,DeepONMF_H4,2,PROMEDIO_MACRO,178,778,22,22,0.9559999999999998,0.89,0.9724999999999999,0.8906493230041738,0.93125,200
14-8-5-3,4,UjaNet,DeepONMF_H4,3,PROMEDIO_MACRO,184,784,16,16,0.968,0.9200000000000002,0.9799999999999999,0.9198469872888477,0.95,200
14-8-5-3,4,UjaNet,DeepONMF_H4,4,PROMEDIO_MACRO,188,788,12,12,0.976,0.9399999999999998,0.985,0.9414617726960623,0.9625,200
14-8-5-3,4,UjaNet,DeepONMF_H4,5,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.97875,0.9170416575294624,0.946875,200
14-8-5-3,4,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,168,768,32,32,0.9359999999999999,0.8400000000000001,0.96,0.843007019177232,0.9,200
14-8-5-3,4,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8699999999999999,0.9675,0.873468053888222,0.91875,200
14-8-5-3,4,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,169,769,31,31,0.938,0.8450000000000001,0.96125,0.8541201599497118,0.903125,200
14-8-5-3,4,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8805693448550592,0.921875,200
14-8-5-3,4,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,171,771,29,29,0.942,0.8550000000000001,0.9637500000000001,0.8655501604338813,0.909375,200
