,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,0,0,1,0
real_AS,0,35,1,4,0
real_MR,0,4,31,5,0
real_MS,4,6,0,30,0
real_MVP,11,1,1,3,24
