distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
15-4,2,KNN,DeepONMF_H2,1,157,38,2,3,0.975,0.98125,0.95,0.9874213836477987,0.965625
15-4,2,KNN,DeepONMF_H2,2,158,39,1,2,0.985,0.9875,0.975,0.9937106918238994,0.98125
15-4,2,KNN,DeepONMF_H2,3,155,35,5,5,0.95,0.96875,0.875,0.96875,0.921875
15-4,2,KNN,DeepONMF_H2,4,154,35,5,6,0.945,0.9625,0.875,0.9685534591194969,0.91875
15-4,2,KNN,DeepONMF_H2,5,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
15-4,2,KNN,DeepONMF_W,1,146,35,5,14,0.905,0.9125,0.875,0.9668874172185431,0.89375
15-4,2,KNN,DeepONMF_W,2,144,34,6,16,0.89,0.9,0.85,0.96,0.875
15-4,2,KNN,DeepONMF_W,3,148,34,6,12,0.91,0.925,0.85,0.961038961038961,0.8875
15-4,2,KNN,DeepONMF_W,4,148,32,8,12,0.9,0.925,0.8,0.9487179487179487,0.8625
15-4,2,KNN,DeepONMF_W,5,150,34,6,10,0.92,0.9375,0.85,0.9615384615384616,0.89375
15-4,2,SVM,DeepONMF_H2,1,157,38,2,3,0.975,0.98125,0.95,0.9874213836477987,0.965625
15-4,2,SVM,DeepONMF_H2,2,158,39,1,2,0.985,0.9875,0.975,0.9937106918238994,0.98125
15-4,2,SVM,DeepONMF_H2,3,154,37,3,6,0.955,0.9625,0.925,0.9808917197452229,0.9437500000000001
15-4,2,SVM,DeepONMF_H2,4,156,36,4,4,0.96,0.975,0.9,0.975,0.9375
15-4,2,SVM,DeepONMF_H2,5,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
15-4,2,SVM,DeepONMF_W,1,145,39,1,15,0.92,0.90625,0.975,0.9931506849315068,0.940625
15-4,2,SVM,DeepONMF_W,2,146,37,3,14,0.915,0.9125,0.925,0.9798657718120806,0.91875
15-4,2,SVM,DeepONMF_W,3,147,37,3,13,0.92,0.91875,0.925,0.98,0.921875
15-4,2,SVM,DeepONMF_W,4,149,37,3,11,0.93,0.93125,0.925,0.9802631578947368,0.9281250000000001
15-4,2,SVM,DeepONMF_W,5,148,37,3,12,0.925,0.925,0.925,0.9801324503311258,0.925
15-4,2,UjaNet,DeepONMF_H2,1,159,40,0,1,0.995,0.99375,1.0,1.0,0.996875
15-4,2,UjaNet,DeepONMF_H2,2,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
15-4,2,UjaNet,DeepONMF_H2,3,160,39,1,0,0.995,1.0,0.975,0.9937888198757764,0.9875
15-4,2,UjaNet,DeepONMF_H2,4,160,38,2,0,0.99,1.0,0.95,0.9876543209876543,0.975
15-4,2,UjaNet,DeepONMF_H2,5,159,40,0,1,0.995,0.99375,1.0,1.0,0.996875
15-4,2,UjaNet,DeepONMF_W,1,155,37,3,5,0.96,0.96875,0.925,0.9810126582278481,0.946875
15-4,2,UjaNet,DeepONMF_W,2,158,36,4,2,0.97,0.9875,0.9,0.9753086419753086,0.9437500000000001
15-4,2,UjaNet,DeepONMF_W,3,152,36,4,8,0.94,0.95,0.9,0.9743589743589743,0.925
15-4,2,UjaNet,DeepONMF_W,4,150,37,3,10,0.935,0.9375,0.925,0.9803921568627451,0.93125
15-4,2,UjaNet,DeepONMF_W,5,159,35,5,1,0.97,0.99375,0.875,0.9695121951219512,0.934375
