,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,1,0,1,2
real_AS,0,25,10,5,0
real_MR,0,2,32,5,1
real_MS,3,3,0,32,2
real_MVP,2,2,8,6,22
