clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,31,159,1,9,0.95,0.775,0.99375,0.96875,0.884375,40
AS,26,149,11,14,0.875,0.65,0.93125,0.7027027027027027,0.790625,40
MR,36,139,21,4,0.875,0.9,0.86875,0.631578947368421,0.884375,40
MS,26,154,6,14,0.9,0.65,0.9625,0.8125,0.80625,40
MVP,25,143,17,15,0.84,0.625,0.89375,0.5952380952380952,0.759375,40
PROMEDIO_MACRO,144,744,56,56,0.8880000000000001,0.72,0.93,0.7421539490618438,0.825,200
