,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,35,0,0,2,3
real_AS,1,22,7,10,0
real_MR,0,18,15,3,4
real_MS,8,13,0,15,4
real_MVP,16,8,2,3,11
