,N,AS,MR,MS,MVP
N,94.5,0.0,0.5,1.0,4.0
AS,0.5,94.0,4.0,0.5,1.0
MR,2.5,5.0,87.5,2.5,2.5
MS,0.5,0.0,1.0,94.5,4.0
MVP,2.5,1.0,2.5,1.0,93.0
