,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,1,1,1
real_AS,0,35,3,0,2
real_MR,1,1,29,1,8
real_MS,0,0,7,25,8
real_MVP,1,1,8,1,29
